chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C1794_c0,C1794,case,0,"Union of India v Yumnam Anand M. @ Bocha @ Kora @ Suraj and Another Supreme Court of India 12 April 2007 Appeal (Crl.) 546 of 2007 The Judgment was delivered by : Dr. Arijit Pasayat, J. Leave granted. 1. Challenge in this appeal is to the judgment of the Division Bench of the Gauhati High Court, Imphal Bench, allowing the habeas corpus petition filed by respondent no.1. In the writ petition before the High Court the order of the District Magistrate Tamenglong passed in exercise of powers conferred under sub-section (3) of Section 3 of the National Security Act, 1980 (in short 'the Act') read with Home Department's Order No.17(1)/49/80-S(Pt) dated 31.5.2005 was challenged. Though several grounds were urged in support of the application, the High Court accepted the stand that there was unexplained delay in disposing of the representation made. It is to be noted that counter affidavit had been filed giving details of the steps taken after the receipt of the representation. It was explained that some time was taken to obtain the view of the sponsoring authority. The High Court held that the views of the sponsoring authority were not necessary to be taken and, therefore, the delay had not been properly explained. Accordingly the order of detention was quashed. 2. Learned counsel for the appellant submitted that the view expressed by the High Court is clearly contrary to the views expressed by this Court in several cases. 3. There is no appearance on behalf of respondent no.1 in spite of the service of the notice. 4. The factual position needs to be noted before dealing with the contention as to desirability of obtaining views of sponsoring authority. The order of detention dated 3.9.2005 was served on respondent no.1 (hereinafter referred to as the 'detenu') on 14.9.2005. The detention was approved by the Governor of Manipur on 26.9.2005. The Ministry of Home Affairs received the representation made by the detenu against the detention on 3.11.2005. Immediately the parawise comments were called for from the sponsoring authority. The comments were received on 19.12.2005 and on 20.12.2005 the representation was rejected. On 7.11.2005 detenu filed a Writ Petition (Crl.) No. 50 of 2005 before the Gauhati High Court Imphal Bench for quashing the order of detention. It was submitted that there was unusual delay in disposing of the writ petition filed by the detenu. 5. So far as the pivotal question whether there was delay in disposal of the representation is concerned, same has to be considered in the background of Article 22(5) of the Constitution. A constitutional protection is given to every detenu which mandates the grant of liberty to the detenu to make a representation against detention, as imperated in Article 22(5) of the Constitution. It also imperates the authority to whom the representation is addressed to deal with the same with utmost expedition. The representation is to be considered in its right perspective keeping in view the fact that the detention of the detenu is based on subjective satisfaction of the authority concerned, and infringement of the",512,ARG_PETITIONER
C1795_c2,C1795,case,2,"of the judgment that the Court did not express any opinion as to their tenability on the merits. 6. The present writ petition raises these two contentions and as we have already indicated, the High Court has examined them on the merits and has rejected them. That is how the question which arises for our decision is, is it permissible to the appellant to attack the validity of the same order imposing a sales-tax and penalty on him for the year 1957-58 by two consecutive writ petitions ? In other words, is the principle of constructive res judicata applicable to writ petitions of this kind or not ? 7. Mr. Trivedi for the appellant has strenuously contended that where a citizen seeks for redress from the High Court by invoking its high prerogative jurisdiction under Art. 226, it would be inappropriate to invoke the principle of res judicata against him. What the appellant contends is that he has been exposed to the risk of paying a large amount by way of sales-tax and penalty when the said liability has not been lawfully incurred by him and the impugned order is contrary to law. It is a case of deprivation of property of the citizen contrary to law, and the High Court should allow a citizen who feels aggrieved by an illegal order to challenge the validity of the impugned order even by a second writ petition as he has sought to do in the present case. 8. There can be no doubt that the fundamental rights guaranteed to the citizens are a significant feature of our Constitution and the High Courts under Art. 226 are bound to protect these fundamental rights. There can also be no doubt that if a case is made out for the exercise of its jurisdiction under Art. 226 in support of a citizen's fundamental rights, the High Court will not hesitate to exercise that jurisdiction. But the question as to whether a citizen should be allowed to challenge the validity of the same order by successive petitions under Art. 226, cannot be answered merely in the light of the significance and importance of the citizens' fundamental rights. The general principle underlying the doctrine of res judicata is ultimately based on considerations of public policy. One important consideration of public policy is that the decisions pronounced by courts of competent jurisdiction should be final, unless they are modified or reversed by appellate authorities; and the other principle is that no one should be made to face the same kind of litigation twice over, because such a process would be contrary to considerations of fair play and justice, vide : Daryao and Others v. The State of U.P. & Others, [1962] 1 S.C.R. 574 1961 Indlaw SC 132. 9. It may be conceded in favour of Mr. Trivedi that the rule of constructive res judicata which is pleaded against him in the present appeal is in a sense a somewhat technical or artificial rule prescribed by the Code of Civil Procedure. This rule postulates that if a plea could",512,ARG_PETITIONER
C1803_c1,C1803,case,1,"told him in the hospital that she was caught hold by appellant and Satish, her mother-in-law Asha Rani put kerosene oil on her and she was set ablaze by the appellant. She also wrote letter Ex.PF about her being unhappy. Surinder Kanta (PW-7) mother of the deceased Suman Bala deposed that Suman Bala was being harassed for dowry. Manoj Kumar PW-8, brother of deceased, deposed that Suman Bala was being harassed for dowry and Raman Kumar had demanded Rs. 1 lakh and she was burnt in the night intervening 15/16.8.1992. She died on 17.8.1992. Tirath Ram PW-9 is the Investigating Officer. He proved the investigation conducted by him. Harwant Singh PW- 10 was a formal witness. Dr. Rajesh Kumar Mahajan PW-11 deposed that Suman Bala was admitted in his hospital on 16.8.1992 at 6-00 A.M. She told him that she was burnt in accidental fire. She was referred to Muni Lal Chopra Hospital for further treatment. 4. The accused denied the prosecution's allegations. Raman Kumar stated that he never demanded dowry or maltreated Suman Bala. She was burnt in accidental fire while igniting the gas stove. She was treated firstly at Batala and then at Amritsar. Satish Kumar stated that he was living separately from Raman Kumar and he never harassed the deceased. Madan Lal and Asha Rani also took the same stand. Dass Gobind Singh DW-1, Driver of the Ambulance, stated that he accompanied Raman Kumar and Suman Bala from Batala to Amritsar on 16.8.1992. He also proved the entry made by Dr. Inderjit Singh at Batala Ex.DC. 5. The trial Court after considering the evidence on record, held that case of the prosecution was proved against Raman Kumar but gave the benefit of doubt to Satish, Madan Lal and Asha Rani. 6. The High Court after referring to the respective stand of the parties in an abrupt manner held that the acquittal of the appellant was not legal and proper. It however held that the trial Court was right in holding that the so called dying declaration stated by Sham Lal (PW-6), Smt. Surinder Kanta (PW-7) and Manoj Kumar (PW-8) was not fully reliable. The view taken was a posisble view and no interference was called so far as the acquittal of Satish, Madan and Asha Rani are concerned. As regards the present appellant it was held that though the letter Ex.PF was inconsequential but the evidence of the parents and brother of the deceased about her harassment for dowry cannot be brushed aside. Her death took place within four months of the marriage and no other possible reason was put forward why she died. The plea of accidental fire was not reliable. Reference was made to the evidence of PW-7 the mother of the deceased who stated that the deceased had complained of demand of Rs.1,00,000/- and harassment for dowry. Similar version was given by Manoj Kumar (PW-8) the brother of the deceased. With this only observation the appeal of the appellant was dismissed. 7. Learned counsel for the appellant submitted that the High Court has erroneously analysed the",512,ARG_PETITIONER
C1803_c2,C1803,case,2,"deceased had complained of demand of Rs.1,00,000/- and harassment for dowry. Similar version was given by Manoj Kumar (PW-8) the brother of the deceased. With this only observation the appeal of the appellant was dismissed. 7. Learned counsel for the appellant submitted that the High Court has erroneously analysed the evidence of the so called witnesses. It did not notice that there were lots of exaggerations and statements which were not made during investigation but were made in Court. The trial Court and the High Court were not justified in placing reliance on such evidence. 8. Learned counsel for the respondent-State on the other hand supported the judgment of the High Court. 9. It is of some significance to note that in the history sheet of the hospital where the deceased was treated it has been categorically stated that while the deceased tried to ignite a gas stove the deceased suddenly caught fire. The trial Court was of the view that there was no evidence to show as to who recorded the statement. It discarded the evidence of PW-11 on the ground that the history sheet Ex. DA does not make it clear that in whose presence the history sheet was prepared as it did not bear the signature of any doctor and handwriting. It was observed that the evidence of a doctor Rajesh Kumar (PW-11) did not make it clear as to who has written Ex.DA. It was also observed that there was no reason indicated as to how PW-11 was conversant with the hand writing of doctor Bhupinder Kaur who purportedly recorded the statement. The High Court did not even refer to this aspect but in a cryptic manner upheld the conclusions of the trial Court. It is of significance that Dr. Balbir Singh Randhawa ( PW-1) in the cross examination had categorically stated that the history sheet of the patient Ex.DA was written by Dr. Bhupinderjit Kaur in Ex.PA. He also stated that the treatment was prescribed by him. It was entered in the bed head ticket made by doctor Bhupinderjit Kaur who was on duty on that day. He also stated that though the patient was in shock but she was not unconscious. He stated that he identified the signatures of Dr. Bhupinderjit Kaur and hand- writing in the bed head ticket. In the FIR, reference was made to a letter purportedly to have been written by the deceased. This letter has been marked as an exhibit. 10. A bare reading of the letter (Ext. PF) clearly shows that there is not even a whisper about demand but the deceased had categorically stated that she had asked for the money and the articles on her own. The trial Court erroneously held that in the letter there was reference to demand of dowry. Strangely, the High Court held that even though the letter Ex.PF was inconsequential but the evidence of the relatives about the harassment for dowry cannot be brushed aside. As rightly submitted by learned counsel for the appellant there were improvements in the statements recorded in Court.",512,ARG_PETITIONER
C1857_c17,C1857,case,17,"""in imposing a duty of this nature the Victorian Legislature also was contemplating the property which was under its own hand, and did not intend to levy a tax in respect of property beyond its jurisdiction"". And they held that ""the general expressions which import the contrary ought to receive the qualification for which the appellant contends, and that the statement of personal property to be made by the executor under s. 7(2) of the Act should be confined to that property which the probate enables him to administer"". 40. To confine the tax to the limitations subject to which it could, under the Constitution, be levied is, in my opinion, not an improper method of construing the statute. The manner in which the word ""property"" was read down by the Federal Court in In re Hindu Women's Rights to Property Act, 1937 (Per Sir Maurice Gwyer, C. J. [1941] F.C.R. 12 1941 Indlaw FDH 4, 23) and the word ""personal property"" construed by the Privy Council in Blackwood v. Queen ((1882-83) L.R. 8 App. Cas. 82) make in my opinion less change in the text of the impugned provision than the addition of the words I have set out above, which after all are words implicit in the power conferred on the State Legislature. I would, therefore, hold that the charging section would be invalid and beyond the legislative competence of the State of Uttar Pradesh only in so far as it seeks to levy a tax on cane entering a factory from within the same local area in which the factory is situate and that in all other cases the tax is properly levied; and that the impugned section could and ought to be so read down. 41. The matter not having been considered from this aspect at earlier stages, we have necessarily no material before us for adjudicating upon whether tax levied or demanded from the appellant is due and if so to what extent. We have nothing before us to indicate as to how far the cane, the entry of which into the factory of the appellant is the subject of the impugned levy, has moved into the factory from outside the local unit in which the factory is situated or originated from within the same local area. I consider that without these matters being investigated it would not be possible to adjudicate upon the validity of the tax demanded from the appellants. There is one matter to which it is necessary to advert which I have reserved for later consideration, viz., the validity of the Explanation to s. 3(1) of the Act. It would be apparent that the Explanation was necessitated by the terms of sub-s. (1) of s. 3 which equated ""factory premises"" with ""local areas"", or rather rendering factory premises the sole local areas entry into which occasioned the tax. So far as the purchasing centres which are dealt with in the Explanation are concerned, the cane that moves into them from outside the ""local area"" where these centres are would clearly be covered by",512,ARG_PETITIONER
C1903_c0,C1903,case,0,"British India Corporation Limited v Collector of Central Excise Supreme Court of India 20 August 1962 Petition No. 94-of 1955 The Judgment was delivered by : M. Hidayatullah, J. 1. This is a petition under Art. 32 of the Constitution challenging the imposition of Excise Duty on the petitioner by virtue of item No. 17 ""Footwear"" of the First Schedule to the Central Excises and Salt Act, 1944 (1 of 1944) with effect from February 28, 1954, and the calculation of the duty advaloram by including in the price, charges for freight, packing and distribution. 2. The petitioner, the British India corporation Ltd. is a public limited company which was formed to take over other companies and to amalgamate them. Among the companies which the petitioner took over were Cooper Allan & Company Ltd., and the North West Tannery Company Ltd., b )that Kanpur. These two Companies manufature shoes and other leather goods and operate as a single unit manufacturing the well known brand of ""F L E X"" shoes. As a result of the financial proposals of the Central Government for the financial year 1952 55, a bill (No. 9 of 1954) was introduced in parliament on February 27,1954. Under el. 8 of the Bill foot wear were proposed to be taxed at 10% advaloram if produced in any factory as defined in the Factories Act, 1948 (63 of 1948). When the Finance Act, 1954 (17 of 1954) was enacted, the Central Excises and Salt Act, 1954, was amended by the inclusion of item 17 in the Schedule, though in a slightly different form. The item as finally enacted read as follows: ""17. FOOTWEAR, produced in any factory including the precints thereof whereon fifty or more workers are working or were working on any day, of the preceding twelve months, and in any part of which manufacturing process is being carried on with the aid of power or is ordinarily so carried on, the total equivalent of such power exceeding two horse power. ""Footwear"" includes all varieties of footwear, whether known boots shoes, sandals, chappals, or by any other name."" {Ten percent ""advalorem""} 3. Under the provisions of the Provisional Collection of Taxes Act, 1931, (XVIof 1931), the duty was leviable from February 28, 1954, by virtue of a declaration in the Bill to that effect. On the preceding day the Superintendent of Central Excise., Kanpur, deputed an Inspector of his department to obtain from the petitioner a declaration of all stock of footwear and requested that the Inspector be permitted to verify the stocks with a view to levying the Excise Duty on and from February 28, 1954. As a' result of the position of Excise Duty on footwear the petitioner was required to pay during the remaining ten months of 1954 a sum of RE;. 9,47,630/ as Excise Duty. The petitioner produces in the two units above named, footwear for sale to the public and for supplies to the Government for the use of the Army and the Police. The petitioner contends that though the Excise Duty paid by",512,ARG_PETITIONER
C1903_c1,C1903,case,1,"of 1954 a sum of RE;. 9,47,630/ as Excise Duty. The petitioner produces in the two units above named, footwear for sale to the public and for supplies to the Government for the use of the Army and the Police. The petitioner contends that though the Excise Duty paid by it was capable of being passed on to the consumer, it could not include it in the price at which shoes were sold to the public because of heavy competition by those free from such duty , though it did include the Excise Duty in the price of the footwear supplied to Government. Thus Rs. 2 lacs odd were passed on to Government but Rs. 7 lacs odd were born by the Company itself. The petitioner contended before the Collector of Central Excise, Allahabad, that the calculation of the duty advalorem should not be, based on price including freight, packing and distribution charges paid to it, by its distributors in the outlying parts of India. This contention of the petitioner was not accepted by the Collector. The petitioner then took an appeal to the Central Board of Revenue but before the appeal could be disposed of, the petitioner filed this petition under Art, 32 of the Constitution praying for writ or writs to quash the order of the Collector of Central Excise, Allahabad, and writ or writs to prohibit Union Government. The Central Board of Revenue and the Collector and Superintendent of Central Excise from enforcing the provisions of item 17 against petitioner and collecting the Excise Duty therein levied. 4. According to the petitioner, a distinction has been made in Item 17 above quoted between manufacturers of footwear employing more than 50 workers .or carrying on the manufacturing process with the aid of power exceeding 2 H.P. and other manufacturers. According to the petitioner this amounts to discrimination because there is no reasonable basis for differentiating between manufacturers on the basis of number of workers or the employment of power above 2 H.P. The petitioner contends that the essentials of the manufacture of footwear are the same whether one employs 50 or more workers or less. The larger number of workers is merely needed because the out turn has to be greater but the number does not change the nature of the operations or the method of production. Similarly, the need for than 2 H.P. arises if a larger number of mechanical units have to be worked and there is no essential difference between a large manufacturer and a small manufacturer by reason of the employment of more power or less. It is, therefore, contended that the imposition of Excise Duty on bigger manufacturers creates a discrimination in the trade which is neither just nor discernible and amounts to a violation of Art. 14 of the Constitution. The levy of the Excise Duty in such circumstances is said to be both illegal and unconstitutional. 5. As a corrolary to this it is contended that the petitioner, which was already carrying on its business at a loss in view of the competition,",512,ARG_PETITIONER
C191_c3,C191,case,3,"If the petitioner has committed offences, he has to remain behind bars. Such detention in jail even as an under-trial prisoner would not be violative of Art. 21 of the Constitution. If the petitioner has committed non-bailable offences and in connection with those offences, he is in jail, the custody can never be said to be unlawful or contrary to law and he is not entitled to be enlarged on bail. 17. Similar affidavit is filed by C.O. City, Dehradun, Uttarakhand stating therein that various complaints were filed against the petitioner and in pursuance thereof, the petitioner has been taken into custody. 18. We have heard learned counsel for the parties. 19. The learned counsel for the petitioner submitted that the petitioner has been in jail since more than a decade. Various cases have been instituted against him in six States. Even though the petitioner has been ordered to be enlarged on bail in some of the cases, he is unable to come out since in other cases, either the investigation is in progress or the petitioner has not been produced before the Magistrate for trial. Even if the petitioner is convicted in some of the cases for some offences, he may have to remain in jail only for few years. Therefore, even if it is assumed for the sake of argument that the petitioner will be convicted, incarceration suffered by the petitioner by now might be more than the sentence which could be imposed on him. It was, therefore, submitted that an appropriate direction may be issued so that the petitioner may be released on bail. 20. The petitioner has also invited our attention to Section 436A of the Code which provides maximum period for which an under- trial prisoner may be detained. It was, therefore, submitted by the learned counsel for the petitioner that during the pendency and final disposal of criminal cases, the petitioner may be ordered to be enlarged on bail on his executing personal bond. 21. The learned counsel for the respondent, on the other hand, submitted that systematic fraud has been committed by the petitioner and he has cheated several innocent investors at various places. Crores of rupees had been collected by him in the capacity of Managing Director of the Company. It was only when he refused to refund the amount that criminal cases have been filed against him for which the petitioner alone is responsible. Since the offences said to have been committed by the petitioner are non-bailable, the police authorities had arrested him and he is taken in custody in accordance with law. No grievance, therefore, can be made by the petitioner against lawful action taken by the investigating authorities. If it is so, the petitioner cannot invoke Art. 21 of the Constitution. Even if the petitioner is ordered to be enlarged on bail in some of the cases, other cases pending against him cannot be ignored. 22. It was further submitted that the petitioner forgets that he can be convicted in several cases for the offences with which he is charged. All",512,ARG_PETITIONER
C1932_c1,C1932,case,1,"PW 7, the M.R.O. conducted inquest over the dead body of the deceased and Professor (PW 8), Forensic Medicine, Kakatiya Medical College, Waranga conducted postmortem examination. After completion of investigation police laid the charge sheet for the offence as aforementioned. 4. On committal, charges were framed against the accused; read over and explained to them in Telugu and they pleaded not guilty. The prosecution in order to prove its case examined P.Ws.1 to 13 and marked Exs.P1 to P16. No oral or documentary evidence has been adduced on defense side. 5. The learned Sessions Judge after evaluating the evidence on record found the accused guilty and convicted for the offence, as aforementioned. 6. The trial court relied primarily on the statement made before the Head Constable (PW3). The statement recorded by him is Exh.P2. The Magistrate (PW 4) recorded the dying declaration. Placing reliance on the evidence more particularly on the dying declaration, the conviction was recorded. 7. In appeal, the primary stand was that the evidence was insufficient to convict A2 and that the dying declaration should not have been acted upon. The High Court found substance in the plea that the evidence was not sufficient to convict A2, but found the evidence to be sufficient so far as A1 i.e. present appellant is concerned. 7. Learned counsel for the appellant submitted that the evidence of the magistrate (PW 4) should not have been accepted so far as the dying declaration is concerned. The medical evidence does not show that the victim was in a position to give any statement. 8. In response, learned counsel for the respondent submitted that the statements made by the deceased that is Exhs.P2, P4 and P13 are consistent with regard to the A1 pouring acid in the mouth of the deceased which resulted in her death. 9. The deceased breathed her last on 9.4.1999. The dead body was exhumed on 13.4.1999. 10.This is a case where the basis of conviction of the accused by the trial Court was the dying declarations. The situation in which a person is on his deathbed, being exceedingly solemn, serene and grave, is the reason in law to accept the veracity of his statement. It is for this reason that the requirements of oath and cross-examination are dispensed with. Besides should the dying declaration be excluded it will result in miscarriage of justice because the victim being generally the only eye-witness in a serious crime, the exclusion of the statement would leave the Court without a scrap of evidence. 11. Though a dying declaration is entitled to great weight, it is worthwhile to note that the accused has no power of cross-examination. Such a power is essential for eliciting the truth as an obligation of oath could be. This is the reason the Court also insists that the dying declaration should be of such nature as to inspire full confidence of the Court in its correctness. The Court has to be on guard that the statement of the deceased was not as a result of either tutoring or prompting or",512,ARG_PETITIONER
C1985_c25,C1985,case,25,"other matter which the parties might and ought to have litigated and have had decided as incidental to or essentially connected with subject matter of the litigation and every matter coming into the legitimate purview of the original action both in respect of the matters of claim and defence. Thus, the principle of constructive res judicata underlying Explanation IV of s. 11 of the Code of Civil Procedure was applied to writ case. We, accordingly hold that the writ case is fit to be dismissed on the ground of res judicata. 67. The petitioner, however, was permitted during the hearing, to place his case on merits and he did so at some length, and Mr. Singhvi replied thereto. We have considered the arguments carefully and do not find any substance in the claim of the petitioner and we proceed to indicate our reasons briefly. 68. The petitioner J.H. Bhatia was appointed Deputy Engineer as a direct recruit in 1959 and was promoted as Executive Engineer in 1969. According to his case, he was governed by the 1941 Rules and was, therefore, entitled to a higher position in the list of seniority. It has been contended by him that he was entitled to the benefit of either the 1941 Rules or the provision relating to quota in 1960 Rules and in either event he. would have been eligible for promotion to the rank of Executive Engineer three years earlier, that is, in 1966. On account of this delay in his promotion he seriously suffered by the further delay in his next promotion as Superintending Engineer by a considerable period. With reference to the criticism against the 1941 Rules in the judgment of Patwardhan's case the petitioner urged that the same should be treated as passing remarks. fit to be ignored. Alternatively he has adopted the arguments addressed on behalf of the appellants challenging the correctness of the decision in Patwardhan's cast 69. As has been stated earlier, the seniority list of the Deputy Engineers for the period up to 1.11.1956 was confirmed in the Patwardhan's case. The question of determining the seniority for the subsequent period arose in pursuance of the further decision in this judgment. The 1960 Rules were enforced with effect from 30.4.1960 which introduced, for the first time, several new provisions including the quota rule. The period from 1.11.1956 to 30.4.1960 was, therefore, separately dealt with by framing the 1978 Rules under Art. 309 of the Constitution. In accordance with the decision in Patwardhan's case the seniority list of the Deputy Engineers as on 1.11.1956 was declared by these Rules as valid, final and binding, and thereafter the further seniority fists were directed to be prepared for the years 1957, 1958, 1959 and 1960 on the basis of continuous officiation in accordance with the judgment. The petitioner contends that the judgment in Patwardhan's case cannot be interpreted to have struck down the 1941 Rules and the claim of the direct recruits appointed prior to the coming in force of the 1960 Rules must be upheld in view of the provisions",512,ARG_PETITIONER
C2028_c0,C2028,case,0,"Shivacharana Singh T. G. and Others v State of Mysore Supreme Court of India 13 March 1964 Writ Petition (civil) 184-195 of 1963 The Judgment was delivered by : P. B. Gajendragadkar, J. 1. This is a group of twelve petitions filed under Art. 32 of the Constitution, seeking to challenge the validity of note 1 to rule 285 of the Mysore civil services Rules, 1958 (hereinafter called the rules), framed by the Governor of Mysore in exercise of his powers under the proviso to Art. 309 of the Constitution. Though the facts in all these petitions are not exactly the same. The points raised by them are common, and so, we would mention the facts in Writ Petition No. 194 of 1963 and deal with that petition on the merits. Our decision in that petition will naturally govern the other writ petitions in this group. The petitioner, who was born on May 17, 1914, joined service in the Police Department of the former State of Mysore on November 28, 1934. In 1939 he was promoted as sub-inspector of police and in 1948, he became a police inspector. On July 31, 1961 he was served with a notice issued by the Government of Mysore informing him that Government considered it was necessary in the public interest to retire him from service under note 1 to rule 285 of the rules and notice was accordingly given to him intimating to him that he will be retired as from November 15, 1961. 2. The petitioner contends that under rule 95(a) he was entitled to remain in service until he completed 55 years of age which means that he would have retired in normal course on May 17, 1969. Since the notice served on him by the Government of Mysore under the impugned note to rule 285 prematurely retires him, he contends that the said order as to premature retirement is invalid, because it purports to have been passed in exercise of the powers conferred on the Government under note 1 to rule 285 and this latter note is constitutionally invalid. It appears that after the notice was served on the petitioner, he made a representation to the Government through proper channel. In this representation he urged that the action which the Government intended to take against him was unjust and illegal and he pleaded that he had a very good record of service and did not deserve to have his service curtailed by nearly eight years by asking him to retire prematurely as from November 15, 1961. The Government, however, was not impressed by the plea made by the petitioner and on November 14, 1961 a final order was passed terminating the petitioner's service from November 15, 1961. That, in brief, is the background of the present petition. Rule 95(a) of the rules undoubtedly provides that the date of superannuation of a Government servant is the date on which he attains the age of 55 years; and it authorizes the Government to retain the Government servant in service even after the date of superannuation,",512,ARG_PETITIONER
C209_c2,C209,case,2,"the doctor, all the injuries were caused by fire arm and were anti mortem in nature and death was caused due to shock and Haemorrhage resulting from the above injuries."" 5. Kameshwar Pd. Sinha (PW 8) took up the charge of the case after the investigation was over and he only submitted charge sheet. PWs. 9 and 10 are formal witnesses proving formal FIR and inquest report etc. 6. The accused persons pleaded that they have been falsely implicated because of land dispute, though they did not deny the homicidal death of the deceased. It was defence version that he was murdered near Saheb Diara at Jafar Nagar while he was returning from the house of the relations between 4/5 p.m. on the day of occurrence. After concocting a story at the P.S, the FIR was lodged with the motivated purpose. One witness was examined who happened to be a Priest and according to him he had seen from a distance that the deceased and his relatives were surrounded by unknown persons with armed weapons and deceased was killed. PWs. 1, 3 and 4 were stated to be eye witnesses along with PW 6 who was the informant. The Trial Court accepted the prosecution version and convicted the persons. 7. In appeal, before the High Court it was contended that the whole prosecution case is based on surmises and conjectures except the so called taking away by the accused appellant of the deceased. There is no other material to show as to who had been the deceased, and whether there was a consensus of taking away of the deceased by the accused appellant. Further, the so called eye witnesses PWs. 3 and 4 are got up witnesses and they were inimical to the accused persons. Additionally, they stated that the identification from the long distance in the night hours was impossible and, therefore, the prosecution version is without any foundation. The High Court found that there was no direct evidence and the case was based on circumstantial evidence. The High Court found that identification was not possible. The High Court noted that instead of filing the FIR at the correct police station, it was filed at a different police station and that gives an impression that the genesis of the occurrence has been twisted. It was held that the evidence relating to kidnapping was inadequate. Accordingly, acquittal was directed. 8. Learned counsel for the appellant submitted that the Trial Court has dealt each of the factors which the High Court found to be vulnerable. So far as distance is concerned, it is to be noted that the occurrence took place in the month of June in the evening when the accused persons were last seen in the company of the deceased. The evidence is clear and cogent about the role played by the accused persons. So far as the question of filing of FIR at wrong police station is concerned, it has been categorically stated by the witnesses that they went to the Superintendent of Police who had directed them to file",512,ARG_PETITIONER
C2090_c8,C2090,case,8,"prejudice of a person is made the order is nullity. That is a basic concept of the rule of law and importance thereof transcends the significance of a decision in any particular case."" 17. These observations were made with reference to an authority which could be described as characteristically administrative. page 630 it was observed : ""It is true that the order is administrative in character, but even an administrative order which involves civil consequences as already stated, must be made consistently with the rules of natural justice after informing the first respondent of the case of the State, the evidence in support thereof and after giving an opportunity to the first respondent of being heard and meeting Or explaining the evidence."" This case And the English case in re H. K. (An Infant) were specifically referred to with approval in a decision of the Constitution bench of this Court in A. K. Kraipak & Ors.. etc. v. Union of India & Ors, [1970] 1 S.C.R. 457 1969 Indlaw SC 271. It is, therefore, clear that the State in the case of these three officers could not have applied a cut in the pension of the officers without giving them a reasonable opportunity to make their defense. The rule which declares that even an administrative authority has to act fairly after giving an opportunity to the person rights and interests are affected by its decision is no more than an extension of the wellknown rule which courts in England had recognised in the 19th century. In Cooper v. Wandsworth Board of Works, [1863] 14 C,13,N.S,. 180. the Board, which had, under the Act of 1855, the authority to demolish any building constructed if the owner thereof had failed to give proper notice, was held bound to give the owner an opportunity of being heard before the demolition, It was contended in that case by the Board that their discretion to order demolition was not a judicial discretion. But the court decided unanimously in favour of the owner. Erle C. J. held that the power was subject to a qualification repeatedly recognised that no mean is to be deprived of his property without his having an opportunity of being heard. and that this had been applied ""to many exercises of power which in common understanding would not be at all a more judicial proceeding than would be the act of the district board in ordering a house to be pulled down."" Wills. J. observed: ""that the rule was of universal application, and founded upon the plainest principles of justice."" In the case before us the officers are being deprived of part of their property by applying a cut to the pension. Therefore, it was quite essential in all fairness and elementary justice that they should have been given reasonable opportunity to show cause against the proposed action. 18. Reference was made on behalf of the State to M. Narasimha v. The State of Mysore, [1960] 1 S.C.R. 1959 Indlaw SC 52 and particularly the following observations at page 889. ""Next the appellant contends",512,ARG_PETITIONER
C2090_c9,C2090,case,9,"they should have been given reasonable opportunity to show cause against the proposed action. 18. Reference was made on behalf of the State to M. Narasimha v. The State of Mysore, [1960] 1 S.C.R. 1959 Indlaw SC 52 and particularly the following observations at page 889. ""Next the appellant contends that as his pension has been reduced to two-thirds, he was entitled to notice in view of the provisions of Art. 311(2) of the Constitution, before the Government decided to inflict that punishment on him and that this was not done in the notice dated December 30, 1954. It is enough to say that this contention is also baseless. Art. 311 (2) does not deal with the question of pension at all; it deals with three situations, namely (i) dismissal, (ii) removal, and (iii) reduction in rank. The appellant says that the reduction in pension is equivalent to reduction in rank. All that we need say is that reduction in rank applies to a case of a public servant who is expected to serve after the reduction. It has 'nothing to do with reduction of pension, which is specifically provided for in Art. 302 of the Regulations. That article says that if the service has not been thoroughly satisfactory the authority sanctioning the pension should make such reduction in the amount as it thinks proper. There is a Note under this article, which says that ',he full pension admissible under the Regulations is not to be given as a matter of course but rather to be treated as a matter of distinction. It was under this article that the Government acted when it reduced the pension to two-thirds. Reduction in person being a matter of discretion with the Government, it carrier therefore be said that it committed any breach of the Result in reducing the pension of the appellant."" Particular reference was made to the last two or three sentences in the above observations for the contention that payment of pension was a matter of discretion with the Government. It is enough to say that the question did not arise in the case as to whether pension is bounty or property. In that case the appellant M. Narasimhachar had been charged in respect of seven irregularities committed by him when he held the post. An enquiry was held and six of the irregularities were found proved. A final notice was served on him to show cause why he should not be compulsorily retired and 50 % of his pension should not be adjusted towards the amount clue from him on account of the shortage caused by the irregularities. He did not show cause. 19. In the meantime he reached the age of superannuation and the Government passed an order directing that he be retired from service from the date on which had reached superannuation and given a reduced pinion of two-thirds to which he would be ordinarily entitled in view of the irregularities committed by him. One of his contentions was that Art. 311(2) applied to his case and, therefore, lie was",512,ARG_PETITIONER
