chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C1710_c5,C1710,case,5,"remaining findings are sufficient to hold Girja Shankar and Nathu Singh guilty of offenses charged with. We have earlier held that the identification part of the prosecution case as against Batte Singh and Balbir Singh has not been established. We are of the view that there are very strong reasons to believe that Batte Singh and Balbir Singh were involved in the crime but we could give them benefit of doubt and maintain their order of acquittal. We find hardly any evidence against Bimla Devi and her acquittal is also maintained. We find that the prosecution has brought the charges home to Girja Shankar, Nathu and Girdhari accused/respondents beyond any doubt. Girdhari has died during the pendency of the appeal and, therefore, the appeal against him abates."" 12. Learned counsel for the appellants submitted that the High Court having given the above conclusions grossly erred in holding that the charge of conspiracy has been proved against Girja Shankar Misra. His further submission is that the identification of Nathu Singh accused and Girdhari, the deceased accused by PWs 1, 7 and 9 is wholly unacceptable and therefore their participation in the crime has not been established at all. When once the prosecution case fails against them then Girja Shankar Misra alone cannot be convicted for the offence of conspiracy to commit murder. Therefore his conviction under Section 120-B read with Section 302 IPC cannot be sustained inasmuch as for an offence of conspiracy an agreement is essential and that can be only among persons who are more than one. 13. We shall first consider the case against Nathu Singh and incidentally 1 against the deceased accused Girdhari also in respect of their participation in the actual occurrence. The witnesses who spoke about this part of the case are PWs 1, 7 and 9 as already mentioned. PW 1 stated that he was waiting for the deceased at his house and when the deceased arrived, they were engaged in a talk while standing in the compound outside the drawing room of the house. Just then four persons were seen coming out of the house of accused Girja Shankar Misra by opening the gate and entering the house of the deceased. Two persons were armed with guns and other two were armed with rifles and they fired at the deceased and rushed into the house. But the deceased was not hurt. The deceased saying ""Bhago"" ran towards the room. PW 1 also followed him but fell down. The deceased was endeavoring to close the doors which could not yield on account of stoppers and meanwhile one of the persons carrying rifle shot at the deceased which hit him on the chest and the deceased fell down on the ground. 14. The other person armed with a gun ran forward and fired his gun at a close range. PW 1 also stated that he got up and ran towards the gate of the house and there told a cyclist that some bad characters had murdered the deceased. He claimed to have identified Nathu Singh accused and",512,RATIO
C1710_c11,C1710,case,11,"53 and at that time they saw the faces of the accused uncovered and at that place PWs 3, 6, 7 and 12 were also present. There was every possibility that they would pass on the information to the other witnesses. Having given our earnest consideration we are of the view that the plea of the accused that they were shown to the witnesses is not without substance. At any rate the test identification parade loses its significance for all the above-mentioned reasons in which case the identification of Nathu Singh by PWs 1, 7 and 9 cannot be accepted. 26. The prosecution relied on the evidence of PWs 3, 6 and 12. At this juncture it is necessary to consider the evidence of PW 3. He deposed that he saw four persons armed with guns and rifles passing in front of the workshop of Baba Gandharv Singh at about 12 midnight on that night and entering the house of Girja Shankar Misra and 4 or 5 minutes later he saw Girja Shankar Misra also going to his house. He further deposed that on the day of occurrence a little before sunset, he heard the sounds of gunshots from the side of the house of Raj Narain Misra and he saw PW 1 coming out of the gate and he also saw four miscreants coming out of the house of Raj Narain Misra carrying guns and rifles and also saw them running away. He further deposed that PW 6 came running to the workshop with a gun where he took the rifle of Baba Gandharv Singh and they chased the miscreants and exchanged fire. He also claimed that he identified them in the identification parade as well as in the court. The learned trial Judge has considered his evidence extensively. He noted that PW 3 had not mentioned to anyone as having seen the four miscreants entering the house of Girja Shankar Misra till his statement was recorded by PW 45. 27. The defence counsel relied upon a tape-recorded conversation between PW 3 and DW 18. The learned Sessions Judge found strong resemblance between the voice of PW 3 with that recorded in that cassette. In the conversation PW 3 admitted that he had not witnessed the occurrence. It reveals that PW 3 was asked to mug up the tutored statement for nearly a month and he also admitted that the accused were shown to him. We will mention here that Baba Gandharv Singh was not examined and there was no reference to alleged encounter in the earlier stages. There are a number of infirmities in his evidence and the learned trial Judge has given good reasons for not accepting his evidence. In this context reliance was also placed on the evidence of PW 6. He deposed that he on hearing the sound of gunshots came there armed with a gun and then went to Baba Gandharv Singh's workshop, took up a rifle from him and tried to chase the miscreants. This version itself appears to be artificial. Being armed with a",512,RATIO
C1710_c12,C1710,case,12,"of PW 6. He deposed that he on hearing the sound of gunshots came there armed with a gun and then went to Baba Gandharv Singh's workshop, took up a rifle from him and tried to chase the miscreants. This version itself appears to be artificial. Being armed with a gun there is no reason for him to again go to Baba Gandharv Singh's workshop to take his rifle. In any event Baba Gandharv Singh was not examined. As a matter of fact the High Court also was not prepared to place reliance on the evidence of PWs 3, 6 and 12 regarding the identification. The High Court observed thus: ""The learned Additional Sessions Judge has not relied upon the identification by PWs 3, 6 and 12 of the accused Nathu Singh, Girdhari, Batte Singh and Balbir Singh. Without over burdening the judgment we would agree with the Additional Sessions Judge that the identification of the assailants by PWs 3, 6 and 12 is not free from doubt."" The High Court further observed: ""We agree with the Additional Sessions Judge that it was not possible for PWs 6 and 12 particularly for PW 12 to have had a clear look at the assailants which could have enabled him to identify them later on. In our view, the identification part of the prosecution case depends mainly on the identification of the assailants by PWs 1, 7 and 9. If the identification of Nathu Singh and Girdhari by PW 1 cannot be trusted then the identification by PWs 7 and 9 may also have to be ignored. Thus, in essence, the identification part of the prosecution case depends on the identification of Nathu Singh and Girdhari accused by Ram Chander."" 28. It can thus be seen the High Court also ultimately and rather entirely relied upon the evidence of PW 1 and then proceeded to have support from the evidence of PWs 7 and 9. We have already discussed their evidence in great detail and have noted that the crucial question is whether the identification made by them can be relied upon. We feel that it is highly unsafe to rely on the said identification and we are of the view that the High Court has wrongly placed reliance on the evidence of PW 1 and thereafter on the evidence of PWs 7 and 9. The result is that the presence and participation of Nathu Singh in the said occurrence is not established beyond reasonable doubt.14, Now we are left with the conviction of Girja Shankar Misra. The High Court appears to have relied upon the evidence of PW 54, wife of the deceased, who deposed that Girja Shankar Misra had admitted his guilt before her. 29. The evidence of PW 54 in this context cannot be accepted at all. She is a highly interested witness. She admitted that she had illicit relations with Girja Shankar Misra. In the cross-examination she had made many admissions that she had illicit relations with Girja Shankar Misra and also used to go there for cohabitation. It is",512,RATIO
C1714_c13,C1714,case,13,"raised by Rural Development Officers, was referred to the Bhatnagar Committee. The Bhatnagar Committee made its recommendation, in favour of Rural Development Officers, finding that they were required to shoulder, by and large, the same duties and responsibilities, as Probationary Officers and Trainee Officers, so far as agricultural advances were concerned. The Committee accordingly recommended, that it was a fit case for removal of the anomaly in their salary fitment. It recommended that, Rural Development Officers be allowed the same fitment of salary at the time of appointment, as was extended to Probationary Officers and Trainee Officers (i.e. to the generalist officers). The recommendation made by the Bhatnagar Committee was accepted, and accordingly, Rural Development Officers were extended the same fitment of salary, as generalist officers. (ii) Since the benefit of additional increment was denied to other specialist officers, they also made a grievance and claimed the benefit of additional increments, as had been extended to Rural Development Officers. Since the State Bank of India did not accede to their request, they approached the Karnataka High Court. The specialist officers claimed, that in all respects, they performed similar duties and responsibilities, as Rural Development Officers, and therefore, they were entitled to the benefit of additional increments, at the time of their appointment, as had been extended to Rural Development Officers. A learned single Judge of the High Court, on being impressed by the fact, that some of the Rural Development Officers, who had not opted for absorption in the generalist cadre (but had continued under the specialist cadre), were also extended the benefit of higher starting pay, accepted the claim of the specialist officers. Appeals preferred against the judgment rendered by the learned single Judge, were dismissed by a division bench of the High Court. (iii) This Court while examining the challenges, narrated the parameters on which the benefit of 'equal pay for equal work' can be made applicable, as under:- ""16. The principle of equal pay for equal work has been considered and applied in many reported decisions of this Court. The principle has been adequately explained and crystalised and sufficiently reiterated in a catena of decisions of this Court. It is well settled that equal pay must depend upon the nature of work done. It cannot be judged by the mere volume of work; there may be qualitative difference as regards reliability and responsibility. Functions may be the same but the responsibilities make a difference. One cannot deny that often the difference is a matter of degree and that there is an element of value judgment by those who are charged with the administration in fixing the scales of pay and other conditions of service. So long as such value judgment is made bona fide, reasonably on an intelligible criterion which has a rational nexus with the object of differentiation, such differentiation will not amount to discrimination. The principle is not always easy to apply as there are inherent difficulties in comparing and evaluating the work done by different persons in different organizations, or even in the same organization. Differentiation",512,RATIO
C1714_c44,C1714,case,44,"have no hesitation in concluding, that the Constitution Bench consciously distinguished the issue of pay parity, from the issue of absorption/regularization in service. It was held, that on the issue of pay parity, the High Court ought to have directed, that the daily-wage workers be paid wages equal to the salary at the lowest grade of their cadre. The Constitution Bench expressed the view, that the concept of equality would not be applicable to the issue of absorption/regularization in service. And conversely, on the subject of pay parity, it was unambiguously held, that daily-wage earners should be paid wages equal to the salary at the lowest grade (without any allowances). 37. State of Haryana v. Charanjit Singh (2006) 9 SCC 321 2005 Indlaw SC 1245, decided by a three-Judge bench: A large number of civil appeals were collectively disposed of by a common order. In all these appeals, the respondents were daily-wagers, who were appointed as Ledger Clerks, Ledger Keepers, Pump Operators, Mali-cum-Chowkidar, Fitters, Petrol Men, Surveyors, etc. All of them claimed the minimum wages payable under the pay-scale extended to regular Class-IV employees. The above relief was claimed with effect from the date of their initial appointment. It would be relevant to mention, that while the appeals disposed of by the common order were pending before this Court, all the respondents were regularized. From the date of their regularization, they were in any case, being paid salary in the scales applicable to regular Class-IV employees. The limited question which came up for adjudication before this Court in the matters was, whether the directions issued by the High Court to pay the minimum wage in the scale payable to Class- IV employees to the respondents, from the date of their filing the respective petition before the High Court, was required to be interfered with. While adjudicating upon the aforesaid issue, this Court made the following observations:- ""19. Having considered the authorities and the submissions we are of the view that the authorities in the cases of State of Haryana v. Jasmer Singh, (1996) 11 SCC 77 1996 Indlaw SC 1679, State of Haryana v. Tilak Raj, (2003) 6 SCC 123 2003 Indlaw SC 512, Orissa University of Agriculture & Technology v. Manoj K. Mohanty, (2003) 5 SCC 188 2003 Indlaw SC 348, Govt. of W.B. v. Tarun K. Roy, (2004) 1 SCC 347 2003 Indlaw SC 1039, lay down the correct law. Undoubtedly, the doctrine of ""equal pay for equal work"" is not an abstract doctrine and is capable of being enforced in a Court of law. But equal pay must be for equal work of equal value. The principle of ""equal pay for equal work"" has no mechanical application in every case. Article 14 permits reasonable classification based on qualities or characteristics of persons recruited and grouped together, as against those who were left out. Of course, the qualities or characteristics must have a reasonable relation to the object sought to be achieved. In service matters, merit or experience can be a proper basis for classification for the purposes of pay",512,RATIO
C1714_c48,C1714,case,48,"Court was of the view, that the orders of appointment issued to the respondents, did not lead to the inference, that they were appointed against the two vacant posts of Assistant Engineer. Despite the above, this Court held, that the decision of the appellant Corporation to effect economy by depriving the respondents even, the minimum of pay-scale, was totally arbitrary and unjustified. This Court expressed the view, that the very fact that the respondents were engaged on a consolidated salary of Rs.2000 per month, while the prescribed pay-scale of the post of Assistant Engineer in the other branches was Rs.2200-4000, and that of Junior Engineer was Rs.1600- 2660, was sufficient to infer, that both the respondents were engaged to work against the posts of Assistant Engineer. The appellants were directed to pay emoluments to the respondents, at the minimum of the pay-scale, prescribed for the post of Assistant Engineer (as revised from time to time), from the date of their appointment, till they continued in the employment of the Corporation. 41. Surendra Nath Pandey v. Uttar Pradesh Cooperative Bank Ltd. (2010) 12 SCC 400 2010 Indlaw SC 183, decided by a two-Judge bench: The appellants in the above mentioned case, were appointed during 1978 to 1981 on daily-wage basis, by the U.P. Cooperative Bank Ltd. Upto 30.6.1981, they were paid daily-wages. From 1.7.1981, they were paid consolidated salary of Rs.368 per month, which was increased to Rs.575 per month with effect from 1.4.1982. From 1.7.1983, they were extended the benefit of minimum in the pay-scale applicable to regular employees, with allowances, but without yearly increments. Based on regulations framed for regularization of ad-hoc appointees in 1985, the appellants were regularized from different dates in 1985-86, whereafter, they were paid wages in the regular pay- scale, with all allowances. In 1990, they approached the Allahabad High Court, seeking benefit of regular pay-scale, allowances and other benefits, which were extended to regular employees, with effect from the date of their original appointment. Their claim was rejected by the High Court. While adjudicating upon the appeal preferred by the appellants, this Court held as under:- ""9. We are of the view that the real issue is whether persons employed on stopgap or ad hoc basis were entitled to the benefit of pay scales with increments during the period of service on daily or stopgap or ad hoc basis. Unless the appellants are able to establish that either under the contract, or applicable rules, or settled principles of service jurisprudence, they are entitled to the benefit of pay scale with increments during the period of their stopgap/ad hoc service, it cannot be said that the appellants have the right to claim the benefit of pay scales with increments."" The Consideration 42. All the judgments noticed in paragraphs 7 to 24 hereinabove, pertain to employees engaged on regular basis, who were claiming higher wages, under the principle of 'equal pay for equal work'. The claim raised by such employees was premised on the ground, that the duties and responsibilities rendered by them, were against the same post",512,RATIO
C1714_c58,C1714,case,58,"day, and his services can be dispensed with at the end of the day for which he is engaged. Rules of disciplinary action, are therefore to the advantage of regular employees, and the absence of their applicability, is to the disadvantage of temporary employees, even though the judgment in State of Haryana v. Jasmer Singh (1996) 11 SCC 77 1996 Indlaw SC 1679, seems to project otherwise. (v) Even the issue of transferability of regular employees referred to in State of Haryana v. Jasmer Singh (1996) 11 SCC 77 1996 Indlaw SC 1679, in our view, has not been examined closely. Inasmuch as, temporary employees can be directed to work anywhere, within or outside their cadre, and they have no choice but to accept. This is again, a further disadvantage suffered by temporary employees, yet the judgment projects as if it is to their advantage. (vi) It is also necessary to appreciate, that in all temporary appointments (- work-charge, daily-wage, casual, ad-hoc, contractual, and the like), the distinguishing features referred to in State of Haryana v. Jasmer Singh (1996) 11 SCC 77 1996 Indlaw SC 1679, are inevitable, yet in all the judgments referred to above (rendered before and after, the judgment in the State of Haryana v. Jasmer Singh (1996) 11 SCC 77 1996 Indlaw SC 1679), the proposition recorded in the instant judgment, was never endorsed. (vii) It is not the case of the appellants, that the respondent-employees do not possess the minimum qualifications required to be possessed for regular appointment. And therefore, this proposition would not be applicable to the facts of the cases in hand. (viii) Another reason for us in passing by, the judgment in State of Haryana v. Jasmer Singh (1996) 11 SCC 77 1996 Indlaw SC 1679 is, that the bench deciding the matter had in mind, that daily- wagers in the State of Haryana, were entitled to regularization on completion of 3/5 years of service, and therefore, all the concerned employees, would in any case be entitled to wages in the regular pay-scale, after a little while. This factual position was noticed in the judgment itself. (ix) It is not necessary for us to refer the matter for adjudication to a larger bench, because the judgment in State of Haryana v. Jasmer Singh (1996) 11 SCC 77 1996 Indlaw SC 1679, is irreconcilable and inconsistent with a large number of judgments, some of which are by larger benches, where the benefit of the principle in question was extended to temporary employees (including daily-wagers). (x) For all the above reasons, we are of the view that the claim of the appellants cannot be considered, on the basis of the judgment in State of Haryana v. Jasmer Singh (1996) 11 SCC 77 1996 Indlaw SC 1679. 47. We shall now endeavour to examine the impugned judgments. 48. First and foremost, it is essential for us to deal with the judgment dated 11.11.2011 rendered by the full bench of the High Court (in Avtar Singh v. State of Punjab & Ors., CWP no. 14796 of 2003). A",512,RATIO
C1714_c64,C1714,case,64,"same duties and responsibilities as regular employees, would be entitled to the minimum wage payable to regular employees. And had therefore, remanded the matter back to the High Court for a fresh adjudication. Paragraph 38 of the judgment in State of Punjab v. Surjit Singh (2009) 9 SCC 514 2009 Indlaw SC 1054, wherein the remand was directed, is being extracted below:- ""38. We, therefore, are of the opinion that the interest of justice would be subserved if the State is directed to examine the cases of the respondents herein by appointing an expert committee as to whether the principles of law laid down herein viz. as to whether the respondents satisfy the factors for invocation of the decision in State of Haryana v. Charajnit Singh, (2006) 9 SCC 321 2005 Indlaw SC 1245 in its entirety including the question of appointment in terms of the recruitment rules have been followed."" (iii) For all the above reasons, we are of the view, that the claim of the temporary employees, for minimum wages, at par with regularly engaged Government employees, cannot be declined, on the basis of the judgment in State of Punjab v. Surjit Singh (2009) 9 SCC 514 2009 Indlaw SC 1054. 50. The impugned judgment rendered by the full bench, also relied upon the judgment in Satya Prakash v. State of Bihar (2010) 4 SCC 179 2010 Indlaw SC 230, which also attempted to interpret the judgment in the Secretary, State of Karnataka case (2006) 4 SCC 1 2006 Indlaw SC 125. Learned counsel for the State of Punjab also referred to the same, to canvass the case of the State government. Relevant observations relied upon, are reproduced below:- ""7. We are of the view that the appellants are not entitled to get the benefit of regularization of their services since they were never appointed in any sanctioned posts. The appellants were only engaged on daily wages in the Bihar Intermediate Education Council. 8. In State of Karnataka v. Umadevi, (2006) 4 SCC 1 2006 Indlaw SC 125, this Court held that the Courts are not expected to issue any direction for absorption/regularization or permanent continuance of temporary, contractual, casual, daily-wage or ad hoc employees. This Court held that such directions issued could not be said to be inconsistent with the constitutional scheme of public employment. This Court held that merely because a temporary employee or a casual wage worker is continued for a time beyond the term of his appointment, he would not be entitled to be absorbed in regular service or made permanent, merely on the strength of such continuance, if the original appointment was not made by following a due process of selection as envisaged by the relevant rules. In view of the law laid down by this Court, the directions sought for by the appellants cannot be granted. 9. Paragraph 53 of Umadevi 2006 Indlaw SC 125 judgment, deals with irregular appointments (not illegal appointments). The Constitution Bench specifically referred to the judgments in State of Mysore vs. S.V. Narayanappa, AIR 1967 SC 1071 1966 Indlaw",512,RATIO
C1715_c5,C1715,case,5,"sale by him represents the measure. Price and sale are related concepts, and price has a definite connotation. The ""value"" of the excisable article has to be computed with reference to the price charged by the manufacturer, the computation being made in accordance with the terms of s.4. A contention was raised for some of the assessees, that the measure was to be found by reading s.3 with s.4, thus drawing the ingredients of s.3 into the exercise. We are enable to agree. We are concerned with s.3(1), and we find nothing there which clothes the provision with a dual character, a charging provision as well as a provision defining the measure of the charge."" (c) Touching upon A.K. Roy & Anr. v. Voltas Ltd., [1973] 2 S.C.R. 1089 1972 Indlaw SC 722 and the passage from it which we have quoted earlier, the Court observed: ""Those observations were made when the Court was examining the meaning of the expression ""wholesale cash price"". What the Court intended to say was that the entire cost of the article to the manufacturer (which would include various items of expense composing the value of the article) plus his profit on the manufactured article (which would have to take into account the deduction of 22% allowed as discount) would constitute the real value had to be arrived at after off-loading the discount of 22%, which in fact represented the wholesale dealer's profit. A careful reading of the judgment will show that there was no issue inviting the court's decision on the point now raised in these cases by the assessees."" (d) As to Atic Industries Ltd. v. H.H. Dove, Asstt. Collector of Central Excise and Ors., [1975] 3 S.C.R 1975 Indlaw SC 670. the Court, after quoting extensively from the decision, pointed out: ""This case also does not support the case of the assessees. When it refers to post-manufacturing expenses and post-manufacturing profit arising from post - manufacturing operations, it clearly intends to refer not to the expenses and profits pertaining to the sale transaction effected by the manufacturer but to those pertaining to the subsequent sale transactions effected by the wholesale buyers in favour of other dealers."" 10. If we look now at the judgment under appeal in the light of the above clarifications, it becomes clear that it does not state the correct law. Its basic premise is based on wrong interpretation of s.3(1) and s.4. It observes: ""S. 3(1) of the Central Excise and Salt Act, 1944, provides that there shall be levied and collected duties of excise on all excisable goods which are produced or manufactured in India at the rates set forth in the First Schedule. The charging section, therefore, enables levy of excise duty on production and manufacture of goods. It is, therefore, clear that the levy of excise must have relation to the production or the manufacturing cost of the goods produced by a manufacturer. Any levy of excise which takes into account the factors which are not connected with the production cost and profit on goods by the",512,RATIO
C1716_c4,C1716,case,4,"has paid market value for the land acquired. Even if the Government or the steel plant would not have offered any employment to any person it would not have, resulted in violation of any fundamental right yet considering the poverty of the persons who were displaced both the Central and the State Government took steps to ensure that each family was protected by giving employment to at least one member in the Plant. We fail to appreciate how such a step by the Government is violative of Article 21. The claim of the petitioners that unless each adult member is given employment or the future generation is ensured of a preferential claim it would be arbitrary or contrary with the constitutional guarantee is indeed stretching Article 21 without any regard to its scope and ambit as explained by this Court. Truly speaking it is just the otherwise. Acceptance of such a demand would be against Article 14. The learned Solicitor General however stated that even though the public sector undertaking because of being over- staffed is being put to great strain and even though the Government of India had taken a policy decision as far back as 1986 not to give employment to any one in future, yet the respondent-Steel Plant after verification has found 247 persons eligible for being given employment. They are will- ing to abide by it. He has pointed out that in die meantime another darn has been constructed and the persons who had been displaced have also been required to be accommodated and, therefore, a scheme has been framed in which 80% displaced in consequence of Mandira Dam and 20% out of 247 are being given employment since 1993. He stated that nearly 50 persons out of 247 have already been absorbed. We are of the opinion that giving employment to 20% may take longer time and since the age bar has been put at 35 it would be appropriate if the SAIL expedited the absorption of these persons by increasing their number from 20% to 40% each year. In the result, this petition fails and is dismissed subject to the observations made in respect of 247 persons identified by the respondents. Here shall be no order as to costs. Petition dismissed",377,RATIO
C1717_c10,C1717,case,10,"seven-Judge Bench decision of this Court in Maneka Gandhi v. Union of India 1978 Indlaw SC 212 has held that reasonableness and non-arbitrariness is part of Art. 14 of the Constitution. It follows that the Government must act in a reasonable and non-arbitrary manner otherwise Art. 14 of the Constitution would be violated. Maneka Gandhi case is a decision of a seven-Judge Bench, whereas Umadevi 2006 Indlaw SC 125 case is a decision of a five-Judge Bench of this Court. It is well settled that a smaller Bench decision cannot override a larger Bench decision of the Court. No doubt, Maneka Gandhi case does not specifically deal with the question of regularisation of government employees, but the principle of reasonableness in executive action and the law which it has laid down, in our opinion, is of general application."" (Emphasis supplied) However, the said observations were not called for. The Bench noticed several judgments/orders of different Benches taking a view contrary to Uma Devi 2006 Indlaw SC 125 to opine that those cases were illustrative of non-adherence to the rule of judicial discipline which is sine qua non for sustaining the system. It was opined: ""We are distressed to note that despite several pronouncements on the subject, there is substantial increase in the number of cases involving violation of the basics of judicial discipline. The learned Single Judges and Benches of the High Courts refuse to follow and accept the verdict and law laid down by coordinate and even larger Benches by citing minor difference in the facts as the ground for doing so. Therefore, it has become necessary to reiterate that disrespect to constitutional ethos and breach of discipline have grave impact on the credibility of judicial institution and encourages chance litigation. It must be remembered that predictability and certainty is an important hallmark of judicial jurisprudence developed in this country in last six decades and increase in the frequency of conflicting judgments of the superior judiciary will do incalculable harm to the system inasmuch as the courts at the grass root will not be able to decide as to which of the judgments lay down the correct law and which one should be followed. We may add that in our constitutional set up every citizen is under a duty to abide by the Constitution and respect its ideals and institutions. Those who have been entrusted with the task of administering the system and operating various constituents of the State and who take oath to act in accordance with the Constitution and uphold the same, have to set an example by exhibiting total commitment to the Constitutional ideals. This principle is required to be observed with greater rigour by the members of judicial fraternity who have been bestowed with the power to adjudicate upon important constitutional and legal issues and protect and preserve rights of the individuals and society as a whole. Discipline is sine qua non for effective and efficient functioning of the judicial system. If the Courts command others to act in accordance with the provisions of the Constitution and",512,RATIO
C1718_c1,C1718,case,1,"from the Line-helper residing at village Amara the power was disconnected. The officers of the appellant had thereafter rushed to that spot and had noticed that one shackle insulator had broken due to lightening and the conductor had also snapped from that shackle insulator along with the guarding and the sub-station fuse had also blown out. It was further stated in their counter-affidavit that on inquiry the officers had learnt that Pratap Chandra Das had died due to lightening and not because he had come in contact with the snapped live wire. It was stated by way of defence that the 12W L.T. line had snapped because of an act of God and not because of any negligence of the part of the appellant and its officers. Thus, the appellants had denied the fact that Pratap Chandra Das had died as a result of coming into contact with the live electric wire and also raised a defence that even if Pratap Chandra Das had died as a result of coming into contract with the live electric wire it was a pure case of accident arising out of an act of God and his death was not because of any negligence on the part of the appellant and its officers in maintaining the transmission line. It was also contended before the High court on behalf of the appellants that the writ petition was not a proper remedy as the facts stated by the writ petitioner were disputed by them and the dispute between the parties could not be decided without evidence being led by both the sides. 4. The High Court, however, decided to proceed with the matter on its merits and awarded compensation of Rs. 1,00,000 for the following reasons: ""Patiently, we have considered the submissions made by the respective parties. On perusal of the record, Police report and the postmortem report out clear finding is that death of the deceased was due to coming in contact with a charged electric wire which was lying-across the village path after being snapped off, without being attended and thus the Grid Corporation was negligent. The petitioner is legally entitled to the compensation due to death of her husband. From the averments in the writ petition, which do not appear to be controverted, it transpires that the deceased was the only bread-earner of the family and he died leaving behind the petitioner. Regard being had to the social status including potentiality, dependency of the family and the quantum of compensation claimed we are of the view that a consolidated compensation of rupees one lakh will be the appropriate-amount,"" 5. In the other writ petitions also compensation was claimed for the deaths alleging negligence on the part of the appellants. In those cases also the appellants had denied any negligence on their part and had pleaded that the concerned electric lines had snapped in spite of their taking proper care and because of circumstances beyond their control. In two cases it was specifically pleaded that it was because of the acts of unauthorised persons that the",512,RATIO
C172_c15,C172,case,15,"056 candidates appeared. Thus, indisputably, a large number of candidates who had been allowed to appear at the examination were evidently permitted to do so in violation of norm of 1:50, as was specified by the State. The aforementioned rule could not have been relaxed. It did not have any rational basis. 66% cut-off mark was not fixed by the Commission. It was arrived at by the Commission in view of the marks secured by the respective candidates on applying the ratio of 1:50. Once a person falls beyond the said ratio, he was not qualified. He was not to be considered any further. The State and the Commission had themselves fixed three different stages of selection process which were required to be adhered to. We may notice at this stage Suraj Parkash Gupta and Others v. State of J&K and Others , wherein it was held: ""The result of the discussion, therefore, is that the wholesale regularisation by order dated 2-1-1998 , by way of implied relaxation of the Recruitment Rule to the gazetted category is invalid. It is also bad as it has been done without following the quota rule and without consulting the Service Commission. Further, the power under Rule 5 of the J&K (CCA) Rules, 1956 to relax the Rules cannot, in our opinion, be treated as wide enough to include a power to relax rules of recruitment."" Relaxation can be given only if there exists any provision therefor in the Rules. GOMs No. 200 dated 30th April, 2005, in our opinion, must fall having regard to the vacation of interim order by the Tribunal and consequent dismissal of the original application. It will bear repetition to state that, while issuing the same, the Government did not apply its own mind. Only those candidates who came within the purview of the rule existing theretobefore could have been subjected to further selection process. For the foregoing reasons, we are of the opinion that while GOMs No. 164 and 133 are not invalid, GOMs No. 200 is. The Commission was, thus, statutorily enjoined to interview only such candidates who had passed the written examination in 1:50 ratio. Only upon shortlisting the said candidates, the interview can be held at the ratio of 1:2. To the aforementioned extent, the Commission must undertake selection process afresh. We, however, make it clear that those who have not passed the written examination would not be entitled to be considered in terms of the aforementioned directions. The appeals are allowed to the aforementioned extent. No costs. Appeals partly allowed.",426,RATIO
C1722_c8,C1722,case,8,"legally not tenable. It suffers from serious infirmities. The High Court has exercised its discretionary power in an arbitrary and casual manner. We have also noticed that the incident took place on 19/5/2009 and the accused could be arrested only on 1/6/2011. His two attempts to get anticipatory bail, one from the Sessions Court and the other from the High Court, did not succeed. Assuming that the accused is not likely to flee from justice or after release on bail he has not tried to tamper with the evidence, that is no reason why a legally infirm and untenable order passed in arbitrary exercise of discretion releasing the accused involved in a gruesome crime on bail should be allowed to stand. This order needs to be corrected because it will set a bad precedent. Besides, it will have adverse effect on the trial. 23. Taking an overall view of the matter, we are of the opinion that in the interest of justice, the impugned order granting bail to the accused deserves to be quashed and a direction needs to be given to the police to take the accused in custody. We enquired with learned counsel for respondent 1- State of Rajasthan as to what is the stage of the case. We were shocked to know that till date, even the charges are not framed. We feel that the matter brooks no further delay. A direction needs to be given to the trail court to frame the charges and conclude the trial at the earliest. In the circumstances, the impugned order dated 19/8/2012 granting bail to accused - Khushi Ram Meena is quashed. The police are directed to take accused - Khushi Ram Meena in custody. The trial court is directed to frame charges within a period of one month from the date of receipt of this order. The trial court is further directed to proceed with the case and conclude it at the earliest independently and in accordance with law without being influenced by any observations made by us which may touch merits of the case as they are merely prima facie observations. The appeal is disposed of in the aforestated terms. Appeal disposed of",365,RATIO
