chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C1751_c16,C1751,case,16,"seniority having been crystallised in the decision in A.K. Subarman's case (supra) and a writ having been issued by this Court directing the inter se seniority of the Executive Engineers to be fixed on the basis of length of continuous officiation, the Executive Engineers promoted from the grade of Assistant Engineers were entitled to enforce the writ for determining their inter se seniority with the Executive Engineers promoted from the grade of Assistant Executive Engineers in accordance with the rule of length of continuous officiation. This right of the Executive Engineers promoted from the grade of Assistant Engineers under the decision in A.K. Subraman's case (supra) could not be taken away by anything contained in the Rules of 1976. The decision in A.K. Subrama n's case (supra) continued to subsist and the Government of India was bound to determine inter se seniority amongst the Executive Engineers in accordance with the direction contained in that decision.The respondents in answer to this contention of the petitioners leaned heavily on the decision of this Court in Shri Prithvi Cotton Mills Ltd. v. Broach Borough Municipality 1969 Indlaw SC 296 and submitted that whatever might have been the rule of seniority on which the decision of this Court in A.K. Subraman's case (supra) was based, the basis of that decision was fundamentally altered in so far as inter se seniority of Executive Engineers promoted from the grades of Assistant Engineers and Assistant Executive Engineers sub sequent to 22nd December 1959 was concerned, because Rules 2(iii) and 2(iv) of the Rules of 1979 retrospectively provided for a different rule of seniority and that rendered the decision ineffective and not binding on the parties. We have c arefully considered the decision of this Court in Shri Prithvi Cotton Mills case (supra) but we do not think that this decision lays down any such wide proposition as is contended for on behalf of the respondents. It does not say that whenever any actual or legal situation is altered by retrospective legislation, a judicial decision rendered by a Court on the basis of such factual or legal situation prior to the alteration would straight away without more, cease to be effective and binding on the parties. It is true that there are certain observations in this decision which seem to suggest that a court decision may cease to be binding when the conditions on which it is based are so fundamentally altered that the decision could not have been given in the altered circumstances. 13. But these observations have to be read in the light of the he question which arose for consideration in that case. There, the validity of the Gujarat imposition of Taxes by Municipalities (Validation) Act, 1963 was assailed on behalf of the petitioners. The Validation Act had to be enacted because it was held by this Court in Patel Gordhandas Hargovindas v. Municipal Commissioner 1963 Indlaw SC 123, Ahmedabad that since s. 73 of the Bombay Municipality Boroughs Act, 1925 allowed the Municipality to levy a 'rate' on buildings or lands and the term 'rate' was",512,PRE_RELIED
C1751_c17,C1751,case,17,"had to be enacted because it was held by this Court in Patel Gordhandas Hargovindas v. Municipal Commissioner 1963 Indlaw SC 123, Ahmedabad that since s. 73 of the Bombay Municipality Boroughs Act, 1925 allowed the Municipality to levy a 'rate' on buildings or lands and the term 'rate' was confined to an imposition on the basis of annualetting value, tax levied by the Municipality on lands and buildings on the basis of capital value was invalid. S. 3 of the Validation Act provided that notwithstanding any thing contained in any judgment, decree or order of a court or tribunal or any other authority, no tax assessed or purported to have been assessed by a municipality on the basis of capital value of a building or land and imposed, collected or recovered by the municipality at any time before the commencement of the Validation Act shall be deemed to have invalidly assessed, imposed, collected or recovered and the imposition, collected or recovery of the tax so assessed shall be valid and shall be deemed to have always been valid and shall not be called in question merely on the ground that the assessment of the tax on the basis of capital value of the building or land was not authorised by law and accordingly any tax so assessed before the commencement of the validation Act and leviable for a period prior to such commencement but not collected or recovered before such commencement may be collected or recovered in accordance with the relevant municipal law. It will be seen that by s. 3 of the impugned Act the Legislature retrospectively imposed tax on building or l and on the basis of capital value and if the tax was already imposed, levied and collected on that basis, made the imposition levy, collection and recovery of the tax valid, notwithstanding the declaration by the Court that as 'rate', the levy was incompetent. This was clearly permissible to the Legislature because in doing so, the Legislature did not seek to reverse the decision of this Court on the interpretation of the word 'rate', but retrospectively amended the law by providing for imposition of tax on land or building on the basis of capital value and validated the imposition, levy collection and recovery of tax on that basis. The decision of this Court holding the levy of tax to be incompetent on the basis of the unamended law, therefore, became irrelevant and could not stand in the way of the tax being assessed, collected and recovered on the basis of capital value under the law as retrospectively amended. That is why this Court held that the Validation Act w as effective to validate imposition, levy, collection and recovery of tax on land or building on the basis of capital value. It is difficult to see how this decision given in the context of a validating statute can be of any help to the respondents. Here the decision in A.K. Subraman's case (supra) which is relied upon by the petitioners is not a mere declaratory judgment holding an",512,PRE_RELIED
C1751_c21,C1751,case,21,"of seniority amongst Executive Engineers promoted from the Grades of Assistant Engineers and Assistant Executive Engineers from and after 22nd December, 1959 and if this rule of seniority was applied, the Assistant Engineers promoted regularly within their quota after selection by the Depart mental promotion Committee in any year would rank higher than the Assistant Executive Engineers promoted, in the subsequent years and in that view, the seniority list dated 14th August, 1975 and the Rules of 1976 in so far as they give seniority en bloc to the Assistant Executive Engineers promoted to the 86 carried forward posts of Executive Engineers and apply the rotational formula for the purpose of determining seniority amongst Assistant Engineers and Assistant Executive Engineers promoted to the subsequent vacancies in the Grade of Executive Engineers, would clearly be unconstitutional and void as retrospectively affecting the seniority of the Executive Engineers promoted from the Grades of Assist ant Engineers and Assistant Executive Engineers within their respective quota from and after 22nd December, 1959. This contention was urged before us with a certain degree of plausibility but on close scrutiny we find that it is not well founded. There are two formidable answers to this contention and each answer is sufficient to warrant rejection of this contention. 17. In the first place, it may be pointed out that this contention is no longer open to the petitioners in view of the decision in A.K. Subraman's case where the Court applied the rule of seniority based on length of continuous officiation for determining inter-se seniority amongst Assistant Engineers and Assistant Executive Engineers promoted as Executive Engineers regularly within their respective quota upto 11th December, 1974, being the date of the decision and directed such inter-se seniority to be determined on the application of this seniority rule. Even if the rule of seniority se t out in Paragraph 5(ii) were otherwise applicability must stand negatived by the decision in A.K. Subraman's case which is binding on the parties. Moreover, it may noted that in A.K. Subraman's case it was conceded on behalf of respondents Nos. 1 and 2 that this Memorandum was not relevant to the question of determination of seniority between the petitioners and the respondents. In that case though the promotion of some of the petitioners was regularised by absorption in their lawful quota subsequent to 22nd December, 1959, and some of the respondents were also promoted as officiating Executive Engineers within the their quota after that date, the learned counsel appearing on behalf of the petitioners did not contend that Paragraph 5(ii) of the Memorandum dated 22nd December, 1959 was applicable to determine inter-se seniority amongst such of the petitioners and respondents as were promoted after 22nd December, 1959 and agreed with the concession made on behalf of respondents Nos. I and 2 that the Memorandum dated 22nd December 1959 was irrelevant and likewise no discordant note was struck also by the learned counsel appearing on behalf of the respondent Assistant Executive Engineers and it w as not contended on their behalf that so far as the",512,PRE_RELIED
C1761_c4,C1761,case,4,"A reference to the two cases on this question would suffice. 24. A three-judge Bench of this Court in the case of Santosh Hazari vs. Purushottam Tiwari (Deceased) by LRs. reported in (2001) 3 SCC 179 2001 Indlaw SC 266 speaking through R.C. Lahoti J (as His Lordship then was) examined the scope of Section 100 of CPC in detail and laid down the following propositions in paragraphs 9, 10, 12 and 14 as under: ""9. The High Court cannot proceed to hear a second appeal without formulating the substantial question of law involved in the appeal and if it does so it acts illegally and in abnegation or abdication of the duty cast on Court. The existence of substantial question of law is the sine qua non for the exercise of the jurisdiction under the amended Section 100 of the Code. (See Kshitish Chandra Purkait v. Santosh Kumar Purkait (1997) 5 SCC 438 1997 Indlaw SC 1531, Panchugopal Barua v. Umesh Chandra Goswami (1997) 4 SCC 413 1997 Indlaw SC 978 and Kondiba Dagadu Kadam v. Savitribai Sopan Gujar (1999) 3 SCC 722 1999 Indlaw SC 1093) 10. At the very outset we may point out that the memo of second appeal filed by the plaintiff-appellant before the High Court suffered from a serious infirmity. Section 100 of the Code, as amended in 1976, restricts the jurisdiction of the High Court to hear a second appeal only on ""substantial question of law involved in the case"". An obligation is cast on the appellant to precisely state in the memorandum of appeal the substantial question of law involved in the appeal and which the appellant proposes to urge before the High Court. The High Court must be satisfied that a substantial question of law is involved in the case and such question has then to be formulated by the High Court. Such questions or question may be the one proposed by the appellant or may be any other question which though not proposed by the appellant yet in the opinion of the High Court arises as involved in the case and is substantial in nature. At the hearing of the appeal, the scope of hearing is circumscribed by the question so formulated by the High Court. The respondent is at liberty to show that the question formulated by the High Court was not involved in the case In spite of a substantial question of law determining the scope of hearing of second appeal having been formulated by the High Court, its power to hear the appeal on any other substantial question of law, not earlier formulated by it, is not taken away subject to the twin conditions being satisfied: (i) the High Court feels satisfied that the case involves such question, and (ii) the High Court records reasons for its such satisfaction. 12. The phrase ""substantial question of law"", as occurring in the amended Section 100 is not defined in the Code. The word substantial, as qualifying ""question of law"", means - of having substance, essential, real, of sound worth, important or",512,PRE_RELIED
C1769_c6,C1769,case,6,"any two opinion on the matter that they are natural witnesses and they are close relations and they will not wrongly depose so far as the real assailants are concerned. Therefore, learned Additional Sessions Judge after appreciating the evidence of the witnesses i.e. P.Ws.1 & 4 found that there is consistent evidence against A-1 to A-6 and he has discarded the evidence as against the other accused persons and acquitted them. The approach of learned Additional Sessions Judge appears to be correct, he scrutinized the evidence closely and he convicted these six accused persons against whom there is sufficient evidence fully corroborated by eye witnesses. He gave a benefit of doubt to others where there was conflicting evidence with regard to role played by them or their presence at the time of occurrence. 15. He has relied on the testimony of prosecution witnesses who have fully corroborated the testimony of PW1 & PW4 by the other ocular witnesses like P.Ws.2,3,5,6 & 7 as well as by medical evidence. Criminal Courts while appreciating testimony of witnesses should not take easy approach. Some exaggeration or embellishment can appear in the testimony because of lapse of time or poor memory. Therefore, wherever courts find sufficient corroboration then testimony of such witnesses should be accepted. It is true that when the deceased was taken to the hospital, all the injuries were not mentioned by the doctors who treated him but the fact remains that in the post-mortem report, all the injuries received by the deceased have been given in detail and as such there is no reason to disbelieve that post-mortem report. It is not the case of the prosecution that the post-mortem report has not been properly prepared or there is any inconsistency in the post-mortem report. In the post-mortem report it has been mentioned that the deceased is said to have received 38 total injuries, the doctor has noted 29 external injuries and on dissection of the body of the deceased, he found 9 more injuries like fracture of the parietal and occipital bones, fracture of both corneas of hyoid bone, haematoma around the facture side, osterior dislocation of right elbow joint, fracture of left ulna at the junction of middle and lower 1/3rd. The nature of injuries corresponds with the version given out by the prosecution witnesses. As per the statements of P.Ws.1 & 4, it is categorical that the deceased was given blow on the head by chopper and these injuries correspond with parietal and occipital regions and also injuries on various parts of the body which can be caused by iron rod and clubs & stones. Therefore, these injuries received by the deceased correspond with the version of the prosecution witnesses. In this connection our attention was invited to a decision of this Court in the case of Surinder Singh & Anr. V. State of U.P. reported in (2003) 10 SCC 26 2003 Indlaw SC 702. In the said case, Their Lordships have observed as follows: ""An order of acquittal should not be lightly interfered with. Though the appellate court has",512,PRE_RELIED
C1769_c7,C1769,case,7,"of this Court in the case of Surinder Singh & Anr. V. State of U.P. reported in (2003) 10 SCC 26 2003 Indlaw SC 702. In the said case, Their Lordships have observed as follows: ""An order of acquittal should not be lightly interfered with. Though the appellate court has full power to review the evidence upon which the order of acquittal is founded, still while exercising such an appellate power in a case of acquittal, the appellate court should not only consider every matter on record having a bearing on the question of fact and the reasons given by the courts below in support of its order of acquittal, it must express its reasons in the judgment which led it to hold that the acquittal is not justified. Thus, it is obligatory on the High Court while reversing an order of acquittal to consider and discuss each of the reasons given by the trial court to acquit the accused and then to dislodge those reasons. In the instant case, the High Court has discharged the aforesaid obligation as required and by careful analysis demolished each one of the fundamentally weak reasonings given by the trial court."" 16. This Court has further observed with regard to the related witnesses and observed as follows: ""Relationship is not a factor to affect the credibility of a witness. It is more often than not that a relation would not conceal the actual culprit and make allegations against an innocent person. Foundation has to be laid if a plea of false implication is made. In such cases, the court has to adopt a careful approach and analyse the evidence to find out whether it is cogent and credible. Hence, the ground that the witness being a close relative and consequently being a partisan witness, should not be relied upon, has no substance."" 17. On medical evidence also their Lordships observed that when there is inconsistency between the ocular testimony and medical evidence, then the ocular evidence should not be discarded unless it is found that the medical evidence totally improbablises the ocular evidence. Similarly, our attention was invited to a decision of this Court in the case of Kalyan & Ors. v. State of U.P. reported in (2001) 9 SCC 632 2001 Indlaw SC 20727 wherein it has been observed as follows: ""The settled position of law on the powers to be exercised by the High Court in an appeal against an order of acquittal is that though the High Court has full powers to review the evidence upon which an order of acquittal is passed, the principle of presumption of innocence of the accused persons is also equally well settled. Normally the views of the trial court, as to the credibility of the witnesses, must be given proper weight and consideration because the trial court is supposed to have watched the demeanour and conduct of the witnesses and is in a better position to appreciate their testimony. The High Court should be slow in disturbing a finding of fact arrived at by the trial court.""",512,PRE_RELIED
C1769_c8,C1769,case,8,"be given proper weight and consideration because the trial court is supposed to have watched the demeanour and conduct of the witnesses and is in a better position to appreciate their testimony. The High Court should be slow in disturbing a finding of fact arrived at by the trial court."" 18. Similarly, our attention was invited to another decision of this Court in the case of Wilayat Khan & Ors. v. The State of U.P reported in AIR 1953 SC 122 1951 Indlaw SC 77. In that case, it has been observed as follows: ""Even in appeals against acquittals, the powers of the High Court are as wide as in appeals from conviction. But there are two points to be borne in mind in this connection. One is that in an appeal from an acquittal, the presumption of innocence of the accused continues right up to the end; the second is that great weight should be attached to the view taken by the Sessions Judge before whom the trial was held and who had the opportunity of seeing and hearing the witnesses."" 19. Therefore, from the ratio of the above decisions it is more than clear that while the High Court has full power to interfere with the finding of the trial court but the High Court should be very slow in reversing the decision of the trial court because the trial court has the occasion to watch the demeanour of the witnesses very closely. There is no two opinion that the High Court has full power to re-appreciate the evidence and come to a conclusion independently but the conclusion which is arrived at by the High Court should be rational and proper appreciation of the testimony of the witnesses. In the present case, the High Court has not examined the statement of the witnesses and just on a bald statement that when the prosecution version has been accepted in full and the witnesses have tendency to over implicate, then what is the guarantee that other part is also true. The Division Bench has disbelieved the entire prosecution evidence. 20. This approach of the High Court, in our view, is not correct. There should be proper appreciation of evidence and finding has to be recorded against each witness as to why the said witness is not being believed when he was believed by the trial court. On the contrary, we have closely examined the evidence of the witnesses and after taking chaff from the grain we found that so far as the statement of P.W.1, the wife of the deceased and P.W.4, Shankar, the nephew of the deceased, their testimony is trustworthy and there is no reason to disbelieve these two witnesses leave apart other eye witnesses. These two witnesses who were injured witnesses as they were examined by the doctors and P.W.4, Shankar who received such serious injuries that he became unconscious, therefore, the testimony of these two witnesses is wholly reliable so far as these accused persons are concerned and they have been corroborated by other eye witnesses i.e. P.Ws.5,6",512,PRE_RELIED
C1774_c22,C1774,case,22,"the G.O.(Ms.) No. 382 of 2007. The High Court has correctly held that the re-designated Health Inspector Grade I ought to have been given the same scale of pay as Health Inspector Grade IA from the date of the merger. In fact, on that date itself, the two posts should have been re-designated as Health Inspector Grade I, enjoying the same scale of pay, as all incumbents were performing the same duties and shouldering the same responsibilities. It was not permissible for the State to treat the re-designated Health Inspector Grade I differently from the Health Inspector Grade IA, on the basis of the initial source of recruitment. 48. The birth mark was obliterated on the merger of the post of Leprosy Inspector with Health Inspector Grade I. There was no justification of putting Health Inspector Grade IB in the pay scale of Rs.1200-2010, whilst Health Inspector Grade IA was placed in the pay scale of Rs.1350-2200. At the time of integration, both categories had to be given the same pay scale i.e. Rs.1350-2200. In this respect, the principle of law laid down by this Court, time and again, is that a classification based on the birth mark that stood obliterated after integration of officers, coming from different sources into a common cadre/category, would be wholly unjustified and discriminatory. This principle was relied upon by this Court in the case of B. Manmad Reddy 2010 Indlaw SC 105 (supra), wherein this court reiterated the observations of this Court in Roshan Lal Tandon Vs. Union of India, (1968) 1 SCR 185 1967 Indlaw SC 245 : ""In our opinion, the constitutional objection taken by the petitioner to this part of the notification is well founded and must be accepted as correct. At the time when the petitioner and direct recruits were appointed to Grade D, there was one class in Grade D formed of direct recruits and the promotees from the grade of artisans. The recruits from both the sources to Grade D were integrated into one class and no discrimination could thereafter be made in favour of recruits from one source as against the recruits from the other source in the matter of promotion to Grade C. To put it differently, once the direct recruits and promotees are absorbed into one cadre, they form one class and they cannot be discriminated for the purpose of further promotion to the higher Grade C."" 49. Since G.O. Ms. No. 382 dated 12th October, 2007 was issued to remove the injustice done to Leprosy Inspectors at the time when G.O. Ms. No. 320 dated 27th June, 1997 was issued. We are unable to accept the submission of Mr. Rao that any unjustified retrospective effect has been given to the G.O. Ms. No. 382 dated 12th October, 2007. Consequently, we also do not find any merit in the submission of Mr. Rao that granting the benefit of service to Health Inspectors Grade IB on the post of health Inspector Grade I resulted in enforcement of a negative equity. Therefore, the judgments relied upon by the learned",512,PRE_RELIED
C1787_c5,C1787,case,5,"purchase of goods and in regard to prohibition against imposition of tax on inter-State sales the test, it was said, was that in order that a sale or purchase might be inter-State it is essential that there must be transport of goods from one State to another under the contract of sale or purchase. The following observations from the Bengal Immunity Co. Ltd. v. The State of Bihar, (1955) 2 S. C. R. 603, 784 1955 Indlaw SC 553 were quoted with approval in support of the position:- ""A sale could be said to be in the course of inter-State trade only if two conditions concur: A sale of goods, and A transport of those goods from one State to another under the contract of sale. Unless both these conditions are satisfied, there can be no sale in the course of inter-State trade"". 14. Thus the tests which have been laid down to bring a sale within inter-State sales are that the transaction must involve movement of goods across the border (Mohanlal Hargovind's case,) (1965) 2 S.G R. 509.); transactions are inter-State in which as a direct result of such sales the goods are actually delivered for consumption in another State; M/s Ram Narain It Ssns V. Assistant Commissioner of Sales tax, (1955) 2 S, C. R. 483, 504. 15. A contract of sale must involve transport of goods from one State to another under the contract of sale; Bengal Immunity Co' case, (1955) 2 S. C. R. 603, 784-51955 Indlaw SC 553 . in the case of sales in the course of export or import the test laid down was a series of integrated activitiesm commencing from an agreement of sale and ending with the delivery of goods to a common carrier for export by land or by sea ;The Bombay Co. Ltd, case, [1952] S C.R. 112. ""In the course of"" was explained to mean a sale taking place not only during the activities directed to the end of the exportation of the goods out of the country but also as part of or connected with such activities and ""integrated activities"" was explained in similar language. This Court again accepted these tests in Endupuri Narasimham's case, (1955) 2 S.G.R. 509. In a. 3 of the Central Sales Tax Act, 1956 (Act 74 of 1956), the legislature has accepted the principal governing inter-State sales as laid down in mohan Hargovind's case, (1962) 1 S.C.R. 314. The principles for determining when a sale or purchase of goods takes place in the course of inter-state sale or commerce outside the state are : ""S.3 A sale or purchase of goods shall be deemed to take place in the course of inter-State trade or commerce if the sale or purchase - (a) occasions the movement of goods from one State to another ; or (b) is effected by a transfer of documents of title to the goods during their movement from one State to another"". 16. In Tata Iron & Steel Co. Ltd, Bombay v. S.R. Sarkar & Another, (1961) 1 S.C.R. 379,391 1960",512,PRE_RELIED
C1799_c2,C1799,case,2,"effect from 1995, being the date of their illegal retrenchment. These special leave petitions have been filed against the common judgment of the High Court by which the five writ petitions were disposed of with the above-mentioned directions. 10. The case made out by the petitioner herein before the Tribunal and the High Court was reiterated by Mr. Ashok Desai, learned senior advocate, appearing for the petitioner. The main thrust of his submission was that since the respondents had not completed 240 days of service in the year preceding the date of alleged termination, the High Court had erroneously reversed the findings of the Tribunal on such score. Mr. Desai reiterated the contention of the petitioner that work in the sugar industry was of a seasonal nature and most of the work force was engaged as casual labor on a temporary basis, which was generally confined to six to seven months in a year. Mr. Desai submitted that the Tribunal had correctly assessed the situation and the High Court by drawing an adverse presumption for non-production of the Attendance Register of prior years, had erroneously arrived at the conclusion that the respondents-workmen had, in fact, worked for more than 240 days in a calendar year prior to termination of their services. 11. Mr.Desai submitted that it is settled law that the onus of proof of having worked for 240 days within a calendar year is on the employee. According to Mr. Desai, the employee was required to discharge the burden of proving that he had actually worked for 240 days in a calendar year, but the High Court had wrongly shifted the onus on the employer in contravention of the law as laid down by this Court in Range Forest Officer vs. S.T. Hadimani, reported in (2002) 3 SCC 25 2002 Indlaw SC 843. In the said case, this Court while considering a similar issue observed as follows:- ""In our opinion, the Tribunal was not right in placing the onus on the Management without first determining on the basis of cogent evidence that the respondent had worked for more than 240 days in the year preceding his termination. It was the case of the claimant that he had so worked but this claim was denied by the appellant. It was then for the claimant to lead evidence to show that he had, in fact, worked for 240 days in the year preceding his termination."" 12. Mr. Desai also referred to the decision of this Court in the case of Municipal Corporation, Faridabad vs. Siri Niwas, reported in (2004) 8 SCC 195 2004 Indlaw SC 719. In the said case, the respondent's case relating to his termination from service had been referred to the Labor Court. His case before the Tribunal was that he had completed working for 240 days in a year and the order of retrenchment was, therefore, illegal as conditions precedent for passing such an order as contained in Section 25F of the Industrial Disputes Act, 1947, (for short 'the Central Act') had not been complied with. Section 25F of",512,PRE_RELIED
C1799_c3,C1799,case,3,"he had completed working for 240 days in a year and the order of retrenchment was, therefore, illegal as conditions precedent for passing such an order as contained in Section 25F of the Industrial Disputes Act, 1947, (for short 'the Central Act') had not been complied with. Section 25F of the Central Act is reproduced herein below:- Conditions precedent to retrenchment of workmen. ""25F. No workman employed in any industry who has been in continuous service for not less than one year under an employer shall be retrenched by that employer until (a) the workman has been given one month's notice in writing indicating the reasons for retrenchment and the period of notice has expired, or the workman has been paid in lieu of such notice, wages for the period of the notice; (b) the workman has been paid, at the time of retrenchment, compensation which shall be equivalent to fifteen days' average pay for every completed year of continuous service or any part thereof in excess of six months; and (c) notice in the prescribed manner is served on the appropriate Government or such authority as may be specified by the appropriate Government by notification in the Official Gazette."" 13. The contention of the appellant in the said case however was that the respondent had worked only for 136 days during the preceding 12 months on daily wages and had no lien over the said job. In that background, this Court held that the burden of proof was on the respondent-workman to show that he had worked for 240 days in the preceding 12 months prior to his retrenchment. 14. The same view was expressed by this Court in Surendranagar District Panchayat vs. Dahyabhai Amarsinh, reported in (2005) 8 SCC 750 2005 Indlaw SC 913, wherein this Court while referring to the decisions of this Court in the case of Range Forest Officer 2002 Indlaw SC 843 (supra) and Municipal Corporation, Faridabad 2004 Indlaw SC 719 (supra) and two other decisions in the case of Rajasthan State Ganganagar S. Mills Ltd. vs. State of Rajasthan and Anr., reported in (2004) 8 SCC 161 2004 Indlaw SC 731 and M.P. Electricity Board vs. Hariram, reported in (2004) 8 SCC 246 2004 Indlaw SC 829, reiterated that the burden of proof lies on the workman to show that he had worked continuously for 240 days in the preceding one year prior to his retrenchment and it is for the workman to adduce evidence apart from examining himself to prove the fact that he had been employed for the said period by the employer. 15. Various other decisions were also referred to by Mr. Desai on the aforesaid point which are in consonance with the decision of this Court in Range Forest Officer 2002 Indlaw SC 843 (supra). Mr. Desai also contended that drawing an adverse presumption for non-production of evidence is not applicable in all cases where other circumstances may exist on the basis whereof such intentional non-production may even be found to be justifiable on reasonable grounds. In the instant case, Mr.",512,PRE_RELIED
C1799_c8,C1799,case,8,"six months, and (c) notice in the prescribed manner is served on the State Government. 2g. 'Continuous service' means uninterrupted services, and includes service which may be interrupted merely on account of sickness or authorized leave or an accident or a strike which is not illegal, or a lock-out or a cessation of work which is not due to any fault on the part of the workman, and a workman, who during a period of twelve calendar months has actually worked in an industry for not less than two hundred and forty days shall be deemed to have completed one year of continuous service in the industry. Explanation. In computing the number of days on which a workman has actually worked in an industry, the days on which (i) he has been laid off under the agreement or as permitted by standing order made under the Industrial Employment (Standing Orders) Act, 1946, or under this Act or under any other law applicable to the industrial establishment, the largest number of days during which he has been so laid off being taken into account for the purposes of this clause, (ii) he has been on leave with full wages, earned in the previous year, and (iii) in the case of a female, she has been on maternity leave; so however that the total period of such maternity leave shall not exceed twelve weeks, shall be included; Definition of continuous service. 25B. For the purposes of this Chapter,- (2) Where a workman is not in continuous service within the meaning of clause (1) for a period of one year or six months, he shall be deemed to be in continuous service under an employer (a) for a period of one year, if the workman, during a period of twelve calendar months preceding the date with reference to which calculation is to be made, has actually worked under the employer for not less than (ii) two hundred and forty days, in any other case;"" 27. As pointed out by Mr. Viswanthan, the exclusion of the word ""preceding"" from Section 2 (g) of the U.P. Act indicates that a workman in order to be in continuous service may have worked continuously for a period of 240 days in any calendar year during his period of service. In fact, such an interpretation has already been given by this Court in the case of U.P. Drugs and Pharmaceuticals Company Ltd 2003 Indlaw SC 787. (supra). The case made out by the respondents before the Tribunal was also on the same lines in the Adjudication cases filed before the labour court, where the respondents had made out a case that they had never worked as temporary hands but had worked continuously from 26th February, 1991 to 31st January, 1995 without break. 28. In the light of the aforesaid case made out by the respondents, the Tribunal was persuaded on behalf of the petitioner herein to decide the case of the workmen on the basis of the materials produced by the petitioner for the year preceding the date of termination",512,PRE_RELIED
C1858_c11,C1858,case,11,"detailed provisions were made in Art. 22 providing an effective procedure in the matter of making of representation and scrutiny of the materials in the presence of the detenu and even hearing him, if he so desired, by an independent Board with adequate judicial bias. While that is so, the detenu is not entitled to a disclosure of the confidential source of information used in the grounds or utilised for the making of the order. What is necessary for the making of an effective representation is the disclosure of the material and not the source thereof. By indicating that the facts have been gathered from confidential reports, a suggestive disclosure of the source has also been made. 38. The Constitution Bench in the case of State of Punjab & Ors. v. Jagdev Singh Talwandi, AIR 1984 SC 4441983 Indlaw SC 249, dealt with this aspect of the matter. The learned Chief Justice, speaking for the Court, observed: ""It was further argued by the learned counsel that the detaining authority should have disclosed the evidence on the basis of which the order of detention was passed because, in the absence of knowledge of such evidence, the respondent could not have made an effective representation against the order of detention. There is no substance in this contention. It is not the law that the evidence gathered by the detaining authority against the detenu must also be furnished to him"". 39. Reference was made to Beni Madhob Shaw v. State of West Bengal, AIR 1973 SC 24551973 Indlaw SC 437, Har Jas Dev Singh v. State of Punjab, [1974] 1 S.C.R. 2811973 Indlaw SC 321, and Vakil Singh v. State of J & K. AIR 1974 SC 23371974 Indlaw SC 341., and the learned Chief Justice proceeded to state: ""These cases show that the detenu is not entitled to be informed of the source of information received against him or the evidence which may have been collected against him as, for example, the evidence corroborating that the report of the C.I.D. is true and correct. His right is to receive every material particular without which a full and effective representation cannot be made. If the order of detention refers to or relies upon any document, statement or other material, copies thereof have, of course, to be supplied to the detenu as held by this Court in Ichhu Devi Choraria1980 Indlaw SC 191 (supra)."" 40. In view of what has been said by the Constitution Bench, there was no force in the submission of the respondent that there has been an infraction of the law in not supplying the respondent copies of the reports or disclosing the source thereof. The respondent had actually been given in the grounds all material details necessary for making an effective representation. The fourth ground accepted by the High Court in support of its order is also not tenable in law. As all the grounds accepted by the High Court for its conclusion are not sustainable for reasons discussed above, the order of the High Court quashing the detention is not",512,PRE_RELIED
C187_c4,C187,case,4,"the High Court has gone into it, and thus load the dice against the appellant, when the case goes back for retrial. That circumstance is that the Assistant Sessions Judge had admitted in evidence that part of the statement of the appellant in which he stated that he would show the place where he had hidden the ornaments and relying on it he held that the appellant was in possession of the seventeen ornaments, he had dug out from the garden which he owned along with others. The Sessions Judge however held that that part of the statement of the appellant where he stated that he had hidden the ornaments was inadmissible in evidence. The same applies to the case against the other accused, 'who had stated that he had given one ornament to Bada Sab and would get it recovered from him. Though the Sessions Judge has not in specific trems ruled out that part of the other accused's statement where he said that he had given the ornament to Bada Sab, he did not consistently with what be said with respect to the appellant, attach importance to this statement of the other accused. If therefore this part of the statement of the appellant and the other accused which led to discovery of ornaments is admissible, it must be held that the appeal court wrongly ruled out evidence which was admissible. In these circumstances, the case would clearly be covered by the principles we have set out above in as much as relevant evidence was ruled out as inadmissible and the High Court would be justified in interfering with the order of acquittal so that the evidence may be reappraised after taking into account the evidence which was wrongly ruled out as inadmissible. It seems that the High Court was conscious of this aspect of the matter, for it says in one part of the judgment that the only possible inference that could be drawn was that the appellant was in possession of stolen goods before they were put in that secret spot, as admitted by the appellant in his statement, part of which is admissible under s. 27 of the Indian Evidence Act. If the High Court had confined itself only to the admissibility of this part of the statement, it would have been justified in interfering with the order of acquittal. Unfortunately, the High Court went further and appraised the evidence also which it should not have done, as held by this Court in Logendranath's case [1951] S.C.R. 676 1951 Indlaw SC 17. However, if admissible evidence was ruled out and was not taken into consideration, that would in our opinion be a ground for interfering with the order of acquittal in revision. 8. Let us then turn to the question whether the statement of the appellant to the effect that ,he had hidden them (the ornaments)"" and ""would point out the place"" where they were, is wholly admissible in evidence under s. 27 or only that part of it is admissible where he stated that he would point",512,PRE_RELIED
