chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C1699_c3,C1699,case,3,"he was hit by the gunshot fired by A-1. Learned counsel submits that the case of A-3 is in no way different from the case of the acquitted accused A-5 to A-8, who according to the prosecution, were seated in the truck armed with pistol and gun and who also raised alkaras instigating to kill the deceased. 7. It is also submitted that A-3 had not used his gandasa on anyone and in a case of this nature arising out of acute enmity; it is highly unsafe to convict A-3. We find considerable force in this submission.PW 6, the injured witness simply deposed that A-3 was there along with A-1 and A-2 and raised a lalkara. Therefore we agree with the learned counsel that his case is in no way different from that of the other acquitted accused. Therefore he is also entitled to the benefit of doubt. 8. Now coming to the case of A-4, Jaspal Singh, the appellant in Criminal Appeal No. 400 of 1982, the prosecution case is that after D-1 was hit by the gunshot, the truck driven by A-4 came there and dashed against the motorcycle driven by deceased 1 which had already fallen and ran over it. It is in evidence that deceased 1 was driving the motorcycle and he fell down because of the gunshot injury. Consequently the motorcycle also fell to a side and deceased 2 and PW 6 who were on the pillion also fell down. Then, according to the prosecution, the truck ran over them causing injuries to deceased 2 and Surjit Singh, PW 6. On this aspect, the evidence of PW 6 is rather important. He deposed that the motorcycle was driven by deceased 1 and he and deceased 2 were sitting on the pillion and before starting deceased 1 handed over his own gun to deceased 2 and when they were nearing the Sam Nala bridge, they saw A-1 and A-2 armed with a gun and a rifle respectively and A-3 armed with a gandasa hiding behind Akk plants and that A-1 and A-2 fired and the shot fired by A-1 struck the forehead of deceased 1 as a result of which they fell down from the motorcycle along with the motorcycle and just then A-4 drove the truck towards them and all the three of them were dragged by the truck along with the motorcycle towards the ditches. PW 6 further deposed that he was hit by the side of the truck as a result of which his left leg and right arm were fractured. In the cross-examination he stated that all the three of them entangled in the motorcycle when it fell down. 9. He also admitted that he could not say if the truck had gone out of control before proceeding towards the ditches. He added that the truck had passed over the motorcycle but again stated that no wheel of the truck passed over it and that he did not notice which part of the motorcycle was hit by the truck. He admitted that deceased 1",512,FAC
C170_c3,C170,case,3,"Apart from a suggestion, there is nothing on the record on the basis of which it can be held that although the village had electric connections and electric light was in the house, but just at the time of commission of the dacoity there was a power failure. The claim of the witnesses regarding identification of the culprits in the electric light cannot be rejected merely on the ground that this fact was not mentioned in the first information report or in the statements made during investigation. It appears that as the village had electricity in the houses and on roads, the informant as well as the witnesses proceeded on the assumption that they were not required to disclose the means of identification by them because that was not at all a relevant fact, necessary to be mentioned, in the first information report or in their statements before the police. In village where there is no electricity and a claim is made regarding identification of the culprits during commission of dacoity, witnesses are expected to disclose the source of light by which they have identified the culprits during the night. 8. It was then urged that the SHO, Kherli, Alwar, who arrested these appellants in an encounter on 15-11-1983, got them falsely implicated even in the present case, by writing the aforesaid letter dated 27-11-1983 to SHO, Police Station Bandikui. It was also suggested that before the test identification was held on 13-1-1984, the appellants were shown to the witnesses. Reference was made to suggestions given to the witnesses that they were made to identify the appellants, before they were put up for the test identification. This has been always a ground in dacoity cases to challenge the identification by witnesses at a test identification by claiming that the police officer had shown the suspects to the witnesses before they were put up for test identification. Before accepting the identification by the witnesses at a test identification, the Court has to first consider the objection to such identification.Although this task is not very easy, but the Court has to the examine on the basis of the materials on record as to whether actually the suspects, who has already been shown to the witnesses. 9. In the instant case, it is an admitted position that SHO, Police Station, Bandikui, went to District jail, Alwar, on 12-1-1984 and took custody of the appellants in connection with the present case and brought them to Bandikui and lodged them in Sub-Jail on 13-1-1984. Same day, the test identification was held in the presence of the Judicial Magistrate, Shri O. P. Gupta (PW-17), in which as many as 11 persons from Baswa participated and they correctly identified the appellants, although they had been mixed up with 11 others at the time of the test identification. If the SHO (PW-37) wanted to first get the appellants identified by the witnesses, in normal course, it was not expected that he would have held the test identification on 13-1-1984 itself, the day the appellants were brought to Bandikui. There was",512,FAC
C1703_c3,C1703,case,3,"deceased by P.W.8 A.S.I of Police between 12.45 P.M. and 1.15 P.M. Ex.P.12 would indicate, that P.W.8 obtained the L.T.I of deceased. The evidence of P.W.8 and Ex.P12 statement cannot be true because P.W.10 the Doctor stated that : (i) The victim after receipt of first injury on the head would have become unconscious; and (ii) That he could not have been in a position to speak.; and (iii) That because of the injury No.6 in the left elbow joint, he could not be in a position to put left thumb impression. Thus the above statement of P.W.10 Doctor falsifies the deposition of P.W.8 who stated that he recorded Ex.P12 from the deceased and deceased put LTI in Ex.P12. 12. According to P.W.8 after recording Ex.P12, the 1st dying declaration he sent the injured deceased to the hospital along with a constable and Hospital Memo. This statement cannot be true because, P.W.10 doctor specifically stated that the injured was not sent by the police and there was no hospital memo. He further stated that since injured was not in a fit condition to give statement, he asked P.W.3 who accompanied the deceased about the incident. P.W.10 Doctor admits while referring to Ex-C-2 that police did riot accompany the deceased and that was the reason as to why Ex.C-2 does not contain the reference about the Hospital Memo sent by the Police or the requisition of the Police and number of the Police Constable who was said to have taken the deceased to hospital. Ex.C- 2 shows, the victim deceased was brought to the Hospital by P.W.3 alone and not by the police. Hospital Memo was not marked. The concerned Police Constable also has not been examined. There is no explanation from the prosecution in this regard such there is no corroboration for the statement of P.W.8, on the other hand the evidence of P.W.10 and Ex.C-2 is contradictory to the evidence of P.W.8. The fact that it is not established that Police Constable accompanied the victim deceased to the hospital along with Hospital Memo, would indicate that P.W.3 would have come to the Hospital directly from the scene of offence without going to the Police Station. Therefore, the evidence of P.W.8 that he recorded the statement of injured person in Ex.P12 at the Police Station is not reliable. 13. According to P.W.3, when the deceased was sitting in the car in front of the Police Station, P.W.8 came out of the Police Station and recorded Ex.P12 statement from the injured deceased. But according to P.W.8, the injured deceased was brought inside the station from the car and his statement Ex.P12 was recorded at the verandah of the Police Station. Thus there is a variation. But the fact remains that both had stated Ex.P12 was recorded at the Police Station before reaching the hospital. If this is true P.W.3 would have stated to the doctor P.W.10 that 3 persons attacked the deceased with sticks as refer to in Ex.P12. On the other hand P.W.3 specifically stated to P.W.10 Doctor that 10 persons attacked",512,FAC
C1707_c2,C1707,case,2,"the injuries suffered by the deceased Ishtiyaq, and other injured witnesses - PWs-2, 3, 11 and two other non-examined witnesses at the Primary Health Centre, Hargaon on 20.2.1982. PW-7 the doctor who conducted the post mortem was examined in regard to his observations on the dead bodies of the deceased. 5. While dealing with the question of the time of the incident learned Sessions Judge held that the prosecution had relied upon the oral evidence of the eye witnesses coupled with the time of registering the complaint and the treatment given to the injured persons as also the opinion of the doctor who conducted the post mortem, and came to the conclusion that the incident in question must have occurred as stated by the prosecution i.e. at 9.30 a.m. It accepted the evidence of the prosecution witnesses in this regard. Learned Judge also relied upon the evidence of PW-6 Dr. Mohan George Din who had examined the injured witnesses as also the deceased Ishtiyaq which was between 1 p.m. and 2 p.m. on the date of the incident i.e. on 20.2.1982. The learned Judge noticed that the doctor in his evidence stated that the injuries in question suffered by the persons examined by him must have occurred a quarter day before, which according to the learned Judge takes the time of attack to about 9.30 a.m. Learned Sessions Judge while discussing the evidence of PW-7 Dr. V S Bajpai, who conducted the autopsy on the dead body, noticed that the said witness had opined that death of Nasir could have taken place at about 9.30 a.m. Learned Judge also noticed that the said witness had agreed with the defence that the time of death could also be between 5 and 6 a.m. on 20.2.1982. He also noticed that the doctor in his report as well as in his oral evidence had stated that there was semi digested food in the stomach of the deceased and the same was found in the rectal area of the intestine and the bladders of the victims were full but he rejected the argument on behalf of the defence that from the above contents of the stomach the indication is that the attack on the deceased must have been earlier in the morning. While so rejecting the argument of the defence in regard to the timing of death based on the stomach contents, apart from the ocular evidence, he relied on Samson Writ's Applied Physiology (12th Edition) at page 416.4. Learned Sessions Judge on consideration of the material on record came to the conclusion that so far as the motive for the accused persons to commit the crime in question was concerned, it was practically undisputed. The learned Judge also came to the conclusion that the place of the incident was also not disputed. He noticed that the main contention of the defence was in regard to the actual time of the occurrence and involvement of the accused persons in the crime. He noticed that the defence was contending that the incident in question must have occurred",512,FAC
C1707_c7,C1707,case,7,"the Constable at the Police Station would have taken to register the complaint. The High Court in this process also placed reliance on that piece of medical evidence which showed that the stomach of Nasir and Chheddan contained semi digested food which also, according to it, probabilises the fact that the incident in question must have occurred very early in the morning. From the tenor of discussion on this point by the High Court we notice that the High Court has proceeded more on probabilities than on the evidence on record. In this process it has completely ignored the evidence of PWs.2, 3, 4, 11 and 12 therefore we have with the assistance of learned counsel gone through the evidence of the abovenoted witnesses. PW-2 in his evidence in unequivocal terms has stated at about 9.30 a.m. on the date of the incident he was sitting on a cot near the door and talking to Masoom Ali, PW-4 and Nasir Ahmad, PW-11. He also stated that at that time Mukhtar Ahmad PW-3 and Masroor Ali (not examined) were weaving the carpet around that place, and his deceased son Nasir and his wife Chheddan were sitting inside the house with their son Ishtiyaq when 17 accused persons came, some of whom stayed outside the house and others whom he had named, entered the house and assaulted the deceased and others. He also stated that after the assault the assailants left the house around 10 a.m. While going to the Police Station he stated that he met Liyaqat and got the complaint scribed from said Liyaqat which he carried to the Police Station where the Muharrir registered the said complaint. 11. He further stated that the I.O. sent him with a Constable to Hargaon hospital and while he was being examined there, PWs.-11, 3 and deceased child Ishtiyaq were also brought to the hospital by another Constable and they were all examined by the doctor at the hospital from about 1 p.m. Though this witness has been cross-examined at length, except in regard to the factum of Chheddan's death, nothing contradicting his evidence in examination in chief has been elicited by the defence. It is to be noted here that this witness was also injured in the incident in question, therefore, his presence at the time of the incident cannot be disputed. Mukhtar Ahmad, PW-3, who is son of PW- 2 and also an injured witness in his evidence has stated that at 9.30 a.m. while he was weaving durry in the Barotha of his house along with Masroor (not examined) his father PW-2 was talking with PWs.11 and 4 near the door of the house sitting on a cot. At that time the assailants entered the house and attacked the deceased and other witnesses including himself. He stated that his father left for the Police Station after half an hour and the Police came to the house at about 12 p.m. after which he along with other injured persons was taken to the hospital by a Police Constable. His presence in the house",512,FAC
C1707_c8,C1707,case,8,"witnesses including himself. He stated that his father left for the Police Station after half an hour and the Police came to the house at about 12 p.m. after which he along with other injured persons was taken to the hospital by a Police Constable. His presence in the house also cannot be disputed and the factum that he was weaving durry at the time of the incident is further corroborated by the evidence of PW- 14, I.O. who had noticed half-finished durry at the Barotha of the house when he visited the place. Though searching cross examination was made of this witness, nothing which could create any doubt in his evidence has been brought out by the defence. In the cross examination also he reiterated the incident in question had occurred around 9.30 a.m. and the suggestion put to him that the incident had taken place around 6.30 a.m. when he had gone outside his house, was denied by this witness. 12. PW-4 Masoom Ali is a resident of Magrava who was visiting Richhin where the incident took place, because of the health condition of his Phufa Dim Mohd. After visiting Dim Mohd. he states that he came to the house of PW-2 at about 9 a.m. and was sitting on the cot at the door talking to PW-2. He states that at that point of time PW-11 also dropped in. He further states that he had seen PW-3 and Masroor (not examined) weaving a durry at that time in the house of PW-2. He further states at about 9.30 a.m., 17 persons came from the East and attacked. He further states that after the accused persons left the house of PW-2, the Police came to the village at about 12 p.m. and when the Police came PW-2 had already gone to the Police Station. He also states that his statement was recorded by the I.O. at about 4 p.m. In cross examination, he had stated that he had come from Sitapur to Richhin that morning. The defence has not been able to elicit anything which would cast any doubt in his evidence in regard to the time of the incident during his cross examination. 13. PW-11 Nasir Ahmad is another eye witness who was also injured in the incident. He is a resident of Lakhimpur and his in-laws live in Richhin the village in which the incident had occurred. He states that about 2 years prior to the date of the incident he came to Richhin and was to return back to his place of residence on the date of the incident. He came to PW-2 to pay a courtesy call and states that at about 9 or 9.30 a.m. while he was sitting with PW-2, PW-4 was also sitting with them. He states that deceased Nasir was inside the house with his wife and children and PW-3 and Masroor (not examined) were weaving durry at that point of time when 10 to 15 people came from the Eastern side of the house who attacked the deceased and the injured",512,FAC
C1707_c13,C1707,case,13,"when these accused persons entered the house of A-1 Yusuf exhorted others to kill consequent to which he himself shot at Nasir which hit deceased Nasir on his right elbow and he fell down. As per this witness, A-1 again fired simultaneously with A-5 which hit him (PW-2), PW-3 and PW-11 as also deceased child Ishtiyaq. This evidence of PW-2 is supported by the evidence of PW-3 who in his evidence stated that at the time of incident A- 1 was carrying a single barrel gun and he exhorted others to kill and fired from his gun which hit Nasir who fell down. PW-3 also states that A-1 again fired simultaneously with Khaliq A-5 which hit PW-2, himself, PW-11 and deceased Ishtiyaq. PW- 11, the other injured witness in his evidence has stated that he identified A-1 in the group of people who entered the house and that he exhorted others to kill A-1. He also supports PWs. 2 and 3 in regard to overt act of A-1. Thus from the evidence of these witnesses, it is clear that A-1 had entered the house carrying a fire-arm and he exhorted the other accused persons inside the house to kill the people there and he himself fired twice causing injuries to the deceased Nasir and Ishtiyaq as also causing injuries to witnesses PWs 2, 3 and 11, therefore, his involvement in the incident in question stands established. Similar is the evidence in regard to A-3, 4, 5 and 8 wherein PW-2 has stated that Rasid A-3 fired twice which hit Chheddan and Ishtiyaq. This evidence of PW-2 in regard to overt act of Rasid finds corroboration from the evidence of PW- 3 who has stated that A-3 Rasid who was carrying a single barrel gun had fired at deceased Chheddan and Ishtiyaq. PW-11 in his evidence states though he has not named A-3 by name in his previous statement but he had seen A-3 fire with a gun at the wife of Nasir which hit her and she fell down which, in our opinion, is sufficient to corroborate the evidence of PWs.2 and 3. 21. In regard to A-4 Qayum, PW-2 says he assaulted Nasir with lathi and assisted A-2 in cutting his head by pinning the deceased down. The lathi assault on Nasir is corroborated by the corresponding contusions found in the chest of the deceased and evidence of PW-2 in this regard is corroborated by PW-3 who says that he knows the accused and had seen him assaulting Nasir on the date of incident in the house of PW-2. In regard to A-5 Khaliq, PW-2 says this accused fired twice from his gun which hit Nasir and Ishtiyaq and the same is supported by PW-3 Mukhtar. The evidence of this injured witness PW-3 also supports PW-2 in regard to the act of this accused firing two shots. PW-11 also supports the evidence of PW-2 and 3 in regard to overt act of A-5, therefore, we have no hesitation in coming to the conclusion that this accused also took part in the",512,FAC
C171_c1,C171,case,1,"of neck. All vessels of the right side neck were cut cervical vertebrae 4 and 5 along with the spinal cord was cut through and Larynx and right side of mandible cut. 5. The witnesses have stated that when the appellant caused the first injury on the head, the deceased fell down and thereafter the appellant inflicted the other two injuries while the deceased was lying on the ground. The incised injury on the parieto occipital region was the first injury. 6. The doctor found that by the third injury on the right side of the neck, the vessels on the right side of the neck, were completely cut, cervical vertebra along with spinal cord were cut through larynx and also right side of mandible. According to him, the third injury was sufficient to cause death in the ordinary course of nature. 7. The contention of the learned counsel is that the appellant committed the offence on the spur of moment when quarrel ensued between the appellant and the deceased, when the appellant was prevented to spread the soil in his field. So in heat of passion and on the spur of moment without premeditation the appellant inflicted injuries on the deceased. He had no intention to cause-particular injuries, thou oh later on proved to be fatal. Since he had no intention to cause such injury as is likely to cause the death and there was no premeditation, nor intention to kill, the case would fall under Exception (4) to s. 300 I.P.C. Even otherwise no offence of murder has been made out. Therefore, it is only culpable homicide not amounting to murder punishable under s. 3(A Part 11 I.P.C. Having given our anxious consideration and the facts and circumstances do indicate that there are no merits in either contentions. 8. Even if we assume that the appellant committed the offence during the course of a verbal quarrel between the appellant and the deceased one cannot escape from the conclusion that the offence is one of murder. 9. S. 299 I.P.C. defines that whoever causes death by doing an act with the intention of causing death, or with the intention of causing such bodily injury as is likely to cause death, or with the knowledge that he is likely by such act to cause death, commits the offence of culpable homicide. Under s.,300 except in the cases hereinafter excepted, culpable homicide is murder........ thirdly if it is done with the intention of causing bodily injury to any person and the bodily injury intended to be inflicted is sufficient in the ordinary course of nature to cause death. 10. Exception 4 thereof provides that culpable homicide is not murder if it is committed without premeditation in a sudden fight in the heat of passion upon a sudden quarrel and without the offender's having taken undue advantage or acted in a cruel or unusual manner. Under s. 302 whoever commits murder shall be punished with death, or imprisonment for life, and shall also be liable to fine. Whoever commits. 11. Culpable homicide not amounting",512,FAC
C171_c3,C171,case,3,"with reference to the state of things at the commencement of the fray but it must occur as a consequence of a sudden fight i.e. mutual combat and not one side track. 14. It matters not what the cause of the quarrel is, whether real or imaginary, or who draws or strikes first. The strike of the blow must be without any intention to kill or seriously injure the other. If two men start fighting and one of them is unarmed while the other uses a deadly weapon, the one who uses such weapon must be held to have taken an undue advantage denying him the entitlement to exception 4. True the number of wound is not the criterion, but the position of the accused and the deceased with regard to their arms used, the manner of combat must be kept in mind when applying exception 4. When the deceased was not armed but the accused was and caused injuries to the deceased with fatal results, the exception 4 engrafted to S. 300 is excepted and the offences committed would be one of murder. 15. The occasion for sudden quarrel must not only be sudden but the party assaulted must be on an equal footing in point of defence, at least at the onset. This is specially so where the attack is made with dangerous weapons. Where the deceased was unarmed and did not cause any injury to the accused even following a sudden quarrel if the accused has inflicted fatel blows on the deceased, exception 4 is not attracted and commission must be one of murder punishable under s. 302. Equally for attracting exception 4 it is necessary that blows should be exchanged even if they do not all find their target. Even if the fight is unpremeditated and sudden, yet if the instrument of manner of retaliation be greatly disproportionate to the offence given, and cruel and dangerous in its nature, the accused cannot be protected under exception 4. In Pandurang Narayan Jawalekar v. State of maharashtra [1979] 1 SCC 132 1978 Indlaw SC 440, the facts proved were that the appellant gave a blow on the head of the deceased old man who was advising him not to quarrel. The injury caused to the brain from one end to the other resulted in fracture as could appear from the evidence of the doctor. It would show that the accused must have struck the blow on the head of the deceased with an iron bar with very great force. 16. Accordingly it was held that exception 4 does not apply though there was sudden quarrel and that the fight was not premeditated to cause death. It must be shown that the injury caused is not cruel one. The conviction for offence under s. 302 by the High Court reversing the acquittal by trial court was upheld. 17. If the weapon used or the manner of attack by the assailant is out of all proportion to the offence given that circumstance must be taken into consideration to decide whether undue advantage",512,FAC
C1710_c2,C1710,case,2,"Station, met PW 12, Jagdish Singh, the Station Officer and gave him the information. PW 12 rushed to the place of occurrence. Meanwhile, PW 6, Davinder Singh, an advocate who lived close by, hearing the sound of gunshot, picked up his gun and ran outside. He was told by some children that the assailants were running away. Then he ran to the house of one Baba Gandharv Singh and took a rifle from him to be more effective. Just then a bus also came and driver also got down. PW 6 along with the driver ran after the assailants but it is alleged that the assailants fired at these people who were chasing them. There was also return of fire. 6. The assailants, however, succeeded in escaping. PW 55, Deputy Superintendent of Police on receipt of the report of occurrence rushed to Orai and reached the place of occurrence at about 7.50 p.m. He recorded the statement of PW 1 and also seized some empty cartridges. He held the inquest over the dead body and sent the same for postmortem. It was not known as to who the assailants were since they were strangers to PWs 1, 7 and 9, the eyewitnesses. On February 16, 1973 investigation was taken up by PW 56 and he examined other witnesses. On February 18, 1973 he arrested Bimla Devi wife of Girja Shankar Misra and on February 19, 1973 Girja Shankar Misra surrendered himself. Nathu Singh, Girdhari and Batte Singh, accused were arrested on February 19, 1973 and a rifle along with live bullets was seized from Nathu Singh accused. Balbir Singh accused was arrested on May 7, 1973. The investigating officer made an application for arranging an identification parade on March 15, 1973 but it was postponed several times and ultimately it was held on June 4, 1973. In the said identification parade, PWs 1 and 7 identified Nathu Singh and Girdhari accused and PW 9 identified only Nathu Singh. PW 56 sent the cartridges and bullets to the expert who gave his report. The prosecution examined as many as 56 witnesses. To prove the conspiracy the prosecution relied on the evidence of PWs 13, 14, 15, 16, 32 and 42. The prosecution also relied to some extent on the evidence of the investigating officers. 7. The trial court in an elaborate judgment has discussed the evidence of all the witnesses regarding the conspiracy and held that the same is not proved. Regarding the actual occurrence, the trial court pointed out several infirmities in the evidence of PWs 1, 7 and 9 and was not prepared to rely on the test identification parade proceedings held by PW 45, Sub-Divisional Magistrate for various reasons. The trial court also held that the medical evidence does not support the version given by the eyewitnesses. It also held that the evidence of Ballistic Expert would go to show that the weapons seized could not have been used in the occurrence. For these and other reasons the trial court gave the benefit of doubt to the accused. 8. The",512,FAC
C1710_c6,C1710,case,6,"a gun ran forward and fired his gun at a close range. PW 1 also stated that he got up and ran towards the gate of the house and there told a cyclist that some bad characters had murdered the deceased. He claimed to have identified Nathu Singh accused and the other accused Girdhari to be the persons armed with rifle and gun respectively. He did not identify others. He was cross- examined at length and some important 7 contradictions have been elicited in his evidence regarding the manner of shooting by the culprits. The defence suggestion is that this witness was not present at the time of occurrence but was procured being an old family friend and an employee of the deceased. A postcard Ex. PW-1/DA written by him to the deceased was marked to show that he was close to the deceased family. Yet another letter filed on behalf of the defence is Ex. PW-1/DB in which he is supposed to have written that he was introduced as a false witness in the case at the instance of Deputy Superintendent of Police and PW 54. An attempt was made by the prosecution to show that these letters have been procured from the witness putting him under duress and coercion. Regarding the credibility of this witness, the trial court, however, observed thus: ""The contradictions pointed out above and the proof of the postcard and letter Exts. PW- 1/DA and PW-1/DB strike at the truthfulness of this witness considerably and would naturally detract immensely from the value to be given to his evidence regarding identification of the accused persons to be the culprits."" 15. PW 9, the sister of the deceased deposed that she was busy in the kitchen adjoining the southern room. When she heard shots being fired she ran into another adjoining room. She also gave a similar version as given by PW 1 regarding the shouting. She, however, added that she implored the miscreants to spare her brother but they did not pay any heed and after shooting down the deceased they ran away. She ran after them up to the outer gate of the house and shouted for help. When accused went out of sight then she came back in the house. In the identification parade she identified only Nathu Singh to be the person armed with rifle who fired at the deceased. In the trial court the defence took the plea that this witness was not in the house when the occurrence took place. The trial court, however, pointed out that her statement was recorded three days after the occurrence. Deputy Superintendent of Police explained it away by saying that she was not in a fit condition to be interrogated. The trial court was not prepared to accept this explanation. With regard to her evidence the trial court observed that ""conduct of this witness and the delay in making statement before the police are highly significant facts which adversely affect the credibility of what has been stated before me"". 16. The remaining witness PW 7, son of",512,FAC
C1710_c9,C1710,case,9,"16, 1973. When he went to the Jail, the Jailor of the District Jail, Orai submitted a report, marked as Ex. PW-45/A. In that report it was mentioned that the descriptions of the accused persons who were to take part in the parade were different and not in accordance with what was mentioned in the Jail Register and that it would take at least one month for the recorded features to tally with those of the accused persons. 21. On this report PW 45 made an endorsement and the proceedings were not carried out on that day. PW 45, however, examined Nathu Singh and Girdhari personally and compared their descriptions with what was mentioned in the Jail Register and he noticed some differences. On the same day the counsel on behalf of the accused moved an application, Ex. PW45/C, complaining that in the proposed parade no other persons with similar appearance and features to that of the accused have been made to take part. The learned Magistrate passed an order, marked as Ex. PW-45/D. That order shows that the Public Prosecuting Officers had seen the suspects. The Magistrate, however, noted that the Public Prosecutors assured him to take all precautions not to indicate the features of the suspects to any of the witnesses. Having passed this order the learned Magistrate postponed the proceedings for another one month on May 19, 1973. 22. The Sub-Divisional Magistrate addressed a letter, Ex. PW-45/E, to the Superintendent, District Jail that the identification parade proceedings had been adjourned for May 19, 1973 hoping that the hairs of the accused would grow to the desired extent by that date, and in case there is any doubt about the growth of the hairs, the Superintendent, District Jail shall intimate him the next probable date by which the features of the accused persons could be similar to those as on the date of their entry into the Jail. PW 45 deposed that the size of the moustaches of these three accused was not going to be that what has been described in the Jail Register. On May 25, 1973 he received a letter, Ex. PW-45/F, from the Superintendent, District Jail stating that the growth of the moustaches may take some more time. Again the parade was postponed and ultimately it was conducted on June 4, 1973. PW 45 further deposed that he mixed 10 persons of similar physique and features and also took some other precautions. He admitted in his evidence that at the time of holding of the parade Shri Ajay Pal Singh, PP CID and Shri S.N. Tiwari, PP District Police were present on behalf of the State and Shri Surender Pal Singh, Advocate and two other advocates were also present. 23. On that very day the defence counsel on behalf of the accused moved an application, Ex. PW-45/K, stating that persons with similar features should be mixed. Ex. PW-45/G contains the proceedings. In that it is clearly mentioned that the counsel for the accused moved an application to the effect that the suspects have been seen by",512,FAC
C1711_c2,C1711,case,2,"contended that the owner of the land is entitled under the policy for the allotment of the land in terms of three categories enumerated in the Land Policy. Admittedly, the appellant falls in category [2]. Had the owner claimed under the Land Policy, the Trust would be enjoined to allot the land in terms of the Policy with a right to the owner to sub-lease the same. In consequence, it makes little difference if the subsequent purchaser steps into the shoes of the owner and lays claim for allotment. 4. The only condition which disables the appellant as owner or successor in interest is as provided in paragraph 3 of G.O. No.342 dated December 8, 1971. Since she does not fall in that category, the appellant is entitled to the allotment under paragraph 2 of G.O. No.1802 dated June 2, 1972. Therefore, the appellant is entitled to the allotment of the land covered under category [2] as a matter of right since she had land to an extent of below 20 acres and above 2 acres. On the approved lands, she was entitled to allotment of the 40 per cent of the developed land. She alternatively contended that though on the date of the notification she was not the owner, subsequently she became the owner. She had duly registered her application with the Trust. Therefore, in terms of paragraph 2 of the G.O. dated June 2, 1972, she is entitled to the allotment of the land as she had already applied within the time and orders had been passed to give effect to the Land Policy. Agreements, though unregistered, had already been entered into and she had purchased the land after the publication of the notification u/s. 4 [1] of the Act. 5. Though at first blush, we were inclined to agree with the appellant but on deeper probe, we find that the appellant is not entitled to the benefit of the Land Policy. It is settled law that any person who purchases land after publication of the notification u/s. 4 [1], does so at his/her own peril. The object of publication of the notification u/s. 4 [1] is notice to everyone that the land is needed or is likely to be needed for public purpose and the acquisition proceedings points out an impediment to anyone to encumber the land acquired thereunder. It authorizes the designated officer to enter upon the land to do preliminaries etc. Therefore, any alienation of land after the publication of the notification u/s. 4 [1] does not bind the Government or the beneficiary under the acquisition. On taking possession of the land, all rights, titles and interests in land stand vested in the State, u/s. 16 of the Act, free from all encumbrances and thereby absolute title in the land is acquired thereunder. If any subsequent purchaser acquires land, his/her only right would be subject to the provisions of the Act and/or to receive compensation for the land. In a recent judgment, this Court in Union of India vs. Shri Shivkumar Bhargava and Ors. [JT 1995 (6)",512,FAC
C172_c10,C172,case,10,"the ground that its reservation policy has not been made in accordance with the directions and procedures issued subsequently, i.e., on 9th July, 1975 whereas the advertisement was issued on 23rd May, 1975. The matter relating to reservation was provided under the statutory rules. The direction of the State to issue a fresh list on the Commission, therefore, came to be questioned. It was in the aforementioned situation, the law was laid down to the effect that the Appellants therein acquired some right for being considered for selection in view of the rules as they existed on the date of advertisement. However, we may notice that no law in absolute terms was laid down therefor. This Court categorically held: ""If the recruitment Rules are amended retrospectively during the pendency of selection, in that event selection must be held in accordance with the amended Rules. Whether the Rules have retrospective effect or not, primarily depends upon the language of the Rules and its construction to ascertain the legislative intent. The legislative intent is ascertained either by express provision or by necessary implication; if the amended Rules are not retrospective in nature the selection must be regulated in accordance with the rules and orders which were in force on the date of advertisement. Determination of this question largely depends on the facts of each case having regard to the terms and conditions set out in the advertisement and the relevant rules and orders"" In that case it was held that the Government Order dated 9th July, 1975 made the Government's intention clear that the revised directions which were contained therein would not apply to the selections in respect of which advertisement had already been issued and, therefore, the mode of selection as contained in Annexure 2 of the said Order was not applicable to the selection for filling 50 posts of Tehsildars pending before the Commission. A list, thus, validly prepared, could not have been directed to be changed because of a policy adopted by the State which was not applicable. In Shankarsan Dash (supra), this Court stated the law in the following terms: ""It is not correct to say that if a number of vacancies are notified for appointment and adequate number of candidates are found fit, the successful candidates acquire an indefeasible right to be appointed which cannot be legitimately denied. Ordinarily the notification merely amounts to an invitation to qualified candidates to apply for recruitment and on their selection they do not acquire any right to the post. Unless the relevant recruitment rules so indicate, the State is under no legal duty to fill up all or any of the vacancies. However, it does not mean that the State has the licence of acting in an arbitrary manner. The decision not to fill up the vacancies has to be taken bona fide for appropriate reasons. And if the vacancies or any of them are filled up, the State is bound to respect the comparative merit of the candidates, as reflected at the recruitment test, and no discrimination can be permitted. This",512,FAC
